InstanceId,InstanceIndex,TestDuration,NMax,NumMessages,MessageSize,ExtraConnectionsCount,ReRoutingFrequency,DataDistribution,TestStatus,SimulationTime,MessagesSentDuringSimulation,MessagesReceivedDuringSimulation,MessagesForwardedDuringSimulation,MessagesSentBeforeSimulation,MessagesReceivedBeforeSimulation,MessagesForwardedBeforeSimulation,MessagesSentAfterSimulation,MessagesReceivedAfterSimulation,MessagesForwardedAfterSimulation,TotalMessagesSent,TotalMessagesReceived,TotalMessagesForwarded,AverageLatency,MinLatency,1PercentileLatency,25PercentileLatency,MedianLatency,75PercentileLatency,99PercentileLatency,MaxLatency,RemoteTimestampDiff
10.10.0.23:2916,36,308355,28,500000,2048,4,3000,"[5,15,47,50]",OK,259659,726121,471832,226121,26,56,26,4195,8699,4195,730342,480587,230342,-4.2375884,-530,-525,-258,-93,83,902,3330,-528
10.10.0.16:2916,45,308142,28,500000,2048,4,3000,"[5,15,47,50]",OK,263580,703351,450986,203351,233,334,233,1090,3284,1090,704674,454604,204674,-217.46431,-730,-722,-450,-290,-113,817,1679,-762
10.10.0.9:2917,22,308621,28,500000,2048,4,3000,"[5,15,47,50]",OK,259829,701586,447544,201586,123,342,123,3923,7848,3923,705632,455734,205632,193.96085,-287,-282,-24,119,335,1259,3620,-285
10.10.0.18:2915,59,307674,28,500000,2048,4,3000,"[5,15,47,50]",OK,258576,692633,437424,192633,291,628,291,2713,7445,2713,695637,445497,195637,-38.717136,-563,-558,-276,-75,116,983,1279,-561
10.10.0.17:2913,83,302974,28,500000,2048,4,3000,"[5,15,47,50]",OK,267172,693326,442537,193326,87,166,87,151,985,151,693564,443688,193564,572.46185,-5,-1,299,498,753,1578,2366,-3
10.10.0.10:2912,101,303432,28,500000,2048,4,3000,"[5,15,47,50]",OK,270809,704729,455293,204729,245,275,245,222,558,222,705196,456126,205196,569.1569,-5,-1,275,509,699,1542,3712,-3
10.10.0.15:2916,77,305426,28,500000,2048,4,3000,"[5,15,47,50]",OK,265600,697448,444966,197448,1,36,1,724,2101,724,698173,447103,198173,100.37092,-437,-432,-150,28,260,1109,2472,-435
10.10.0.4:2913,97,304961,28,500000,2048,4,3000,"[5,15,47,50]",OK,266729,719153,468828,219153,499,806,499,432,1215,432,720084,470849,220084,18.300373,-529,-524,-241,-53,167,1017,2866,-527
10.10.0.28:2916,50,307676,28,500000,2048,4,3000,"[5,15,47,50]",OK,259186,702605,448468,202605,96,175,96,2682,7217,2682,705383,455860,205383,27.254929,-488,-484,-216,-52,200,1058,2575,-486
10.10.0.3:2916,55,307355,28,500000,2048,4,3000,"[5,15,47,50]",OK,263607,695648,444864,195648,1349,1657,1349,934,2742,934,697931,449263,197931,-340.59137,-871,-866,-574,-399,-178,675,2037,-869
