InstanceId,InstanceIndex,TestDuration,NMax,NumMessages,MessageSize,ExtraConnectionsCount,ReRoutingFrequency,DataDistribution,TestStatus,SimulationTime,MessagesSentDuringSimulation,MessagesReceivedDuringSimulation,MessagesForwardedDuringSimulation,MessagesSentBeforeSimulation,MessagesReceivedBeforeSimulation,MessagesForwardedBeforeSimulation,MessagesSentAfterSimulation,MessagesReceivedAfterSimulation,MessagesForwardedAfterSimulation,TotalMessagesSent,TotalMessagesReceived,TotalMessagesForwarded,AverageLatency,MinLatency,1PercentileLatency,25PercentileLatency,MedianLatency,75PercentileLatency,99PercentileLatency,MaxLatency,RemoteTimestampDiff
10.10.0.15:2913,41,784428,13,300000,262144,3,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,447080,484309,296583,184309,487,844,487,47797,73313,47797,532593,370740,232593,16.72693,0,0,1,1,2,198,15049,0
10.10.0.9:2913,15,785174,13,300000,262144,3,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,552600,417245,243152,117245,90,155,90,8458,17374,8458,425793,260681,125793,43.2863,0,0,1,1,4,244,18889,0
10.10.0.18:2913,33,791182,13,300000,262144,3,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,594278,445982,278685,145982,56,109,56,5665,10245,5665,451703,289039,151703,91.29787,0,0,1,1,4,1986,20649,0
10.10.0.4:2914,26,791064,13,300000,262144,3,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,464973,427134,242314,127134,108,191,108,46517,68658,46517,473759,311163,173759,36.21054,0,0,1,1,2,353,23703,0
10.10.0.5:2912,32,787829,13,300000,262144,3,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,538868,474421,300809,174421,4,63,4,13077,23535,13077,487502,324407,187502,17.199844,0,0,1,1,2,420,4806,0
10.10.0.11:2914,3,790198,13,300000,262144,3,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,442984,418730,968689,118730,120,631,120,55942,273222,55942,474792,1242542,174792,1145.3346,0,0,8,16,29,16709,20243,0
10.10.0.15:2914,30,788178,13,300000,262144,3,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,465125,436042,249623,136042,7,66,7,22125,44212,22125,458174,293901,158174,36.341576,0,0,1,1,2,79,19950,0
10.10.0.28:2913,25,787178,13,300000,262144,3,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,721029,459588,297025,159588,38,118,38,0,0,0,459626,297143,159626,794.07794,0,0,1,3,58,17117,24883,0
10.10.0.28:2914,9,787684,13,300000,262144,3,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,452827,408924,770453,108924,185,614,185,13636,160778,13636,422745,931845,122745,3.9015641,0,0,1,1,3,39,1236,0
10.10.0.3:2912,10,787687,13,300000,262144,3,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,465022,396591,664616,96591,59,510,59,14527,125048,14527,411177,790174,111177,7.7465634,0,0,1,1,3,62,21869,0
