InstanceId,InstanceIndex,TestDuration,NMax,NumMessages,MessageSize,ExtraConnectionsCount,ReRoutingFrequency,DataDistribution,TestStatus,SimulationTime,MessagesSentDuringSimulation,MessagesReceivedDuringSimulation,MessagesForwardedDuringSimulation,MessagesSentBeforeSimulation,MessagesReceivedBeforeSimulation,MessagesForwardedBeforeSimulation,MessagesSentAfterSimulation,MessagesReceivedAfterSimulation,MessagesForwardedAfterSimulation,TotalMessagesSent,TotalMessagesReceived,TotalMessagesForwarded,AverageLatency,MinLatency,1PercentileLatency,25PercentileLatency,MedianLatency,75PercentileLatency,99PercentileLatency,MaxLatency,RemoteTimestampDiff
10.10.0.4:2913,2,512857,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,245175,860455,1122222,560455,3535,6092,3535,70703,180502,70703,934693,1308816,634693,283.48444,0,0,4,10,70,1778,2364,0
10.10.0.33:2915,50,511573,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,230766,686113,494996,386113,2039,2539,2039,96140,122575,96140,784292,620110,484292,4.8065505,0,0,0,0,1,60,6570,0
10.10.0.29:2912,10,510133,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,232862,449496,838716,149496,97,521,97,13620,178596,13620,463213,1017833,163213,18.32433,0,0,0,1,1,820,2199,0
10.10.0.32:2915,13,513567,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,270260,423767,241828,123767,418,812,418,9614,25858,9614,433799,268498,133799,20.429794,0,0,0,1,1,1283,2323,0
10.10.0.11:2912,36,510063,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,279217,590981,410330,290981,0,0,0,31428,46602,31428,622409,456932,322409,4.590372,0,0,0,0,1,56,2360,0
10.10.0.29:2913,34,504388,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,307771,614062,439142,314062,749,1157,749,31641,41344,31641,646452,481643,346452,7.5465875,0,0,0,1,2,97,2129,0
10.10.0.4:2912,1,513626,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,234451,656349,1335445,356349,0,0,0,184555,420538,184555,840904,1755983,540904,683.2361,0,0,1,14,1403,6535,8362,0
10.10.0.11:2914,35,505187,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,384876,670781,504022,370781,402,644,402,4788,6398,4788,675971,511064,375971,66.37124,0,0,0,5,31,1401,6048,0
10.10.0.26:2912,27,505675,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,279977,584776,404968,284776,1221,1720,1221,29440,43571,29440,615437,450259,315437,14.450201,0,0,0,1,1,187,2221,0
10.10.0.32:2913,17,509462,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,228434,517613,325347,217613,1003,1458,1003,63423,90747,63423,582039,417552,282039,39.247173,0,0,0,0,1,443,7594,0
10.10.0.5:2913,37,512043,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,416965,687809,523446,387809,0,0,0,11,150,11,687820,523596,387820,668.4348,0,0,1,25,83,6462,8287,0
10.10.0.18:2913,51,498181,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,412662,774929,609430,474929,989,1388,989,141,334,141,776059,611152,476059,456.12033,0,0,1,19,51,4394,5345,0
10.10.0.3:2914,38,509421,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,227632,511777,319159,211777,446,685,446,72800,100854,72800,585023,420698,285023,17.827106,0,0,0,0,1,78,7481,0
10.10.0.4:2914,3,518603,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,241369,578603,1431385,278603,2087,6120,2087,200040,437151,200040,780730,1874656,480730,872.9705,0,0,1,15,1529,6417,9078,0
10.10.0.26:2913,4,512574,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,231097,761704,857930,461704,251,489,251,47427,146468,47427,809382,1004887,509382,43.39574,0,0,0,1,1,1555,2315,0
10.10.0.5:2914,31,505912,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,232091,395662,204438,95662,743,1712,743,28713,54067,28713,425118,260217,125118,19.068542,0,0,0,1,1,116,5978,0
10.10.0.26:2914,32,512571,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,387002,580211,413339,280211,412,817,412,419,1795,419,581042,415951,281042,36.6529,0,0,0,1,20,773,2174,0
10.10.0.15:2914,59,500213,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,234979,661213,470240,361213,15,24,15,115778,141401,115778,777006,611665,477006,6.766202,0,0,0,0,1,60,5276,0
10.10.0.3:2912,43,503677,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,372036,669838,501506,369838,657,1096,657,3981,6517,3981,674476,509119,374476,67.625175,0,0,1,5,24,1684,3776,0
10.10.0.13:2914,24,510440,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,234697,498148,308837,198148,304,544,304,84594,109588,84594,583046,418969,283046,12.7013235,0,0,0,0,1,80,6001,0
10.10.0.9:2915,20,510710,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,375434,644839,477318,344839,661,919,661,793,3139,793,646293,481376,346293,26.7172,0,0,0,3,21,422,2195,0
10.10.0.15:2913,54,498189,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,234207,599731,409621,299731,1574,2181,1574,46278,71260,46278,647583,483062,347583,14.7626705,0,0,0,0,1,51,5334,0
10.10.0.12:2915,44,510897,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,232993,538341,346917,238341,0,0,0,64966,91429,64966,603307,438346,303307,4.53591,0,0,0,0,1,66,3706,0
10.10.0.5:2915,48,507938,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,236665,658035,468535,358035,2134,2643,2134,78101,102068,78101,738270,573246,438270,6.712912,0,0,0,0,1,51,6605,0
10.10.0.29:2914,40,505155,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,231530,512687,321193,212687,392,661,392,81778,107956,81778,594857,429810,294857,20.767473,0,0,0,0,1,181,6982,0
10.10.0.11:2913,11,507209,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,251085,431522,245416,131522,92,152,92,14494,35685,14494,446108,281253,146108,16.21338,0,0,0,1,1,211,2094,0
10.10.0.10:2915,56,506662,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,236127,681816,491933,381816,995,1232,995,82420,106940,82420,765231,600105,465231,15.104763,0,0,0,0,1,87,5301,0
10.10.0.10:2912,58,501684,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,295215,816648,639311,516648,1541,1993,1541,36939,48607,36939,855128,689911,555128,14.73279,0,0,0,1,3,275,2148,0
10.10.0.33:2914,33,510422,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,335755,550342,378719,250342,614,1041,614,16059,22189,16059,567015,401949,267015,40.446053,0,0,0,1,1,506,6589,0
10.10.0.9:2913,5,514818,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,235000,730254,1416985,430254,1071,5299,1071,53881,274973,53881,785206,1697257,485206,57.3554,0,0,0,1,2,1595,2320,0
10.10.0.13:2912,22,508417,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,324484,625051,452695,325051,1339,1835,1339,18472,25871,18472,644862,480401,344862,19.173586,0,0,0,1,6,141,6568,0
10.10.0.3:2913,8,509591,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,235287,566431,1400741,266431,58,768,58,24345,284764,24345,590834,1686273,290834,48.50232,0,0,0,1,1,1578,2263,0
10.10.0.29:2915,47,507180,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,231255,488020,296509,188020,1405,1929,1405,59583,85647,59583,549008,384085,249008,56.043907,0,0,0,0,1,1332,6733,0
10.10.0.26:2915,45,505674,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,402416,583227,417747,283227,0,0,0,674,1336,674,583901,419083,283901,273.6561,0,0,1,15,48,4822,7582,0
10.10.0.9:2914,12,508686,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,226079,431604,237893,131604,813,1327,813,17550,45725,17550,449967,284945,149967,17.037106,0,0,0,1,1,492,2116,0
10.10.0.28:2913,21,505900,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,428163,688951,523790,388951,1769,2295,1769,0,0,0,690720,526085,390720,973.32983,0,0,1,26,95,6069,7792,0
10.10.0.18:2912,55,503161,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,306078,753493,577959,453493,1463,1938,1463,45439,55326,45439,800395,635223,500395,24.193308,0,0,0,1,6,177,7612,0
10.10.0.18:2915,57,497420,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,236067,664451,475614,364451,1299,1760,1299,92194,116654,92194,757944,594028,457944,5.1449695,0,0,0,0,1,49,6464,0
10.10.0.10:2913,52,501685,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,229028,642818,450082,342818,689,1086,689,68702,95730,68702,712209,546898,412209,12.691361,0,0,0,0,1,49,5231,0
10.10.0.5:2912,41,505145,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,223722,553313,358475,253313,766,1019,766,91555,121362,91555,645634,480856,345634,15.781484,0,0,0,0,1,217,6007,0
10.10.0.15:2912,28,497423,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,230139,513627,321179,213627,91,155,91,69841,97177,69841,583559,418511,283559,12.151867,0,0,0,1,1,105,5971,0
10.10.0.10:2914,49,507815,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,302730,772164,595797,472164,2982,3534,2982,62431,72748,62431,837577,672079,537577,31.572407,0,0,0,1,5,352,7639,0
10.10.0.28:2914,16,511896,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,398037,570880,404878,270880,1209,1634,1209,16,739,16,572105,407251,272105,28.365072,0,0,0,1,20,457,1889,0
10.10.0.12:2912,26,507942,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,230609,495438,303317,195438,1183,1689,1183,56284,82687,56284,552905,387693,252905,21.916534,0,0,0,1,1,211,6637,0
10.10.0.32:2912,23,509460,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,409994,678880,513124,378880,752,994,752,2454,2719,2454,682086,516837,382086,235.01187,0,0,1,13,43,4476,6573,0
10.10.0.28:2915,18,508942,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,317871,582239,408739,282239,0,0,0,10645,19391,10645,592884,428130,292884,12.863483,0,0,0,1,1,176,2126,0
10.10.0.33:2912,42,505444,10,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,236872,586324,396961,286324,1171,1644,1171,75068,99374,75068,662563,497979,362563,17.127848,0,0,0,0,1,99,7558,0
