InstanceId,InstanceIndex,TestDuration,NMax,NumMessages,MessageSize,ExtraConnectionsCount,ReRoutingFrequency,DataDistribution,TestStatus,SimulationTime,MessagesSentDuringSimulation,MessagesReceivedDuringSimulation,MessagesForwardedDuringSimulation,MessagesSentBeforeSimulation,MessagesReceivedBeforeSimulation,MessagesForwardedBeforeSimulation,MessagesSentAfterSimulation,MessagesReceivedAfterSimulation,MessagesForwardedAfterSimulation,TotalMessagesSent,TotalMessagesReceived,TotalMessagesForwarded,AverageLatency,MinLatency,1PercentileLatency,25PercentileLatency,MedianLatency,75PercentileLatency,99PercentileLatency,MaxLatency,RemoteTimestampDiff
10.10.0.4:2913,39,346667,10,200000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,162622,358968,233014,158968,0,0,0,60246,76508,60246,419214,309522,219214,10.883801,0,0,0,0,1,84,6241,0
10.10.0.33:2915,42,352174,10,200000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,154121,390536,262089,190536,2003,2563,2003,48642,66540,48642,441181,331192,241181,21.376522,0,0,0,0,1,66,7597,0
10.10.0.29:2912,11,356845,10,200000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,152863,279834,150720,79834,378,950,378,17176,35460,17176,297388,187130,97388,9.902154,0,0,0,0,1,117,2539,0
10.10.0.32:2915,0,359596,10,200000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,153459,512489,668472,312489,2827,5534,2827,134805,226170,134805,650121,900176,450121,394.75745,0,0,3,11,244,2933,6534,0
10.10.0.11:2912,12,358944,10,200000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,155507,286318,158346,86318,0,0,0,13251,31660,13251,299569,190006,99569,41.163933,0,0,0,1,2,1565,2423,0
10.10.0.29:2913,14,356946,10,200000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,150891,271914,142534,71914,359,921,359,16138,35245,16138,288411,178700,88411,19.059053,0,0,0,1,1,678,2519,0
10.10.0.4:2912,35,346640,10,200000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,149617,365001,234722,165001,380,943,380,84416,104246,84416,449797,339911,249797,40.142067,0,0,0,0,1,861,6556,0
10.10.0.11:2914,16,358697,10,200000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,155090,354834,226903,154834,1151,1746,1151,25646,43150,25646,381631,271799,181631,2.6873572,0,0,0,1,1,49,2303,0
10.10.0.26:2912,25,352855,10,200000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,152532,383394,254257,183394,33,42,33,42149,61656,42149,425576,315955,225576,18.468855,0,0,0,1,1,629,4566,0
10.10.0.32:2913,2,359173,10,200000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,154643,518254,676690,318254,2474,5297,2474,101609,190612,101609,622337,872599,422337,227.7426,0,0,2,10,54,1835,2551,0
