InstanceId,InstanceIndex,TestDuration,NMax,NumMessages,MessageSize,ExtraConnectionsCount,ReRoutingFrequency,DataDistribution,TestStatus,SimulationTime,MessagesSentDuringSimulation,MessagesReceivedDuringSimulation,MessagesForwardedDuringSimulation,MessagesSentBeforeSimulation,MessagesReceivedBeforeSimulation,MessagesForwardedBeforeSimulation,MessagesSentAfterSimulation,MessagesReceivedAfterSimulation,MessagesForwardedAfterSimulation,TotalMessagesSent,TotalMessagesReceived,TotalMessagesForwarded,AverageLatency,MinLatency,1PercentileLatency,25PercentileLatency,MedianLatency,75PercentileLatency,99PercentileLatency,MaxLatency,RemoteTimestampDiff
10.10.0.4:2929,92,552943,14,500000,8,2,3000,"[4,9,19,24,31,39,49,55,60]",OK,261642,725317,404299,225317,1227,1805,1227,17118,37467,17118,743662,443571,243662,2149.4856,0,0,0,0,1,50640,175877,0
10.10.0.23:2920,188,551174,14,500000,8,2,3000,"[4,9,19,24,31,39,49,55,60]",OK,258636,784119,464722,284119,570,1075,570,23797,44117,23797,808486,509914,308486,2034.005,0,0,0,0,1,47164,140956,0
10.10.0.5:2916,211,551431,14,500000,8,2,3000,"[4,9,19,24,31,39,49,55,60]",OK,261090,1146504,826538,646504,4218,4735,4218,68000,87617,68000,1218722,918890,718722,2519.6365,0,0,0,0,1,55569,175306,0
10.10.0.14:2914,195,550415,14,500000,8,2,3000,"[4,9,19,24,31,39,49,55,60]",OK,256643,1302279,978609,802279,1585,2131,1585,55437,79470,55437,1359301,1060210,859301,1391.1385,0,0,0,0,1,46281,146134,0
10.10.0.4:2930,86,550928,14,500000,8,2,3000,"[4,9,19,24,31,39,49,55,60]",OK,289019,949219,638088,449219,2070,2683,2070,8477,19707,8477,959766,660478,459766,4073.7935,0,0,0,0,1,41960,190790,0
10.10.0.20:2927,310,548263,14,500000,8,2,3000,"[4,9,19,24,31,39,49,55,60]",OK,263565,890183,571543,390183,4929,6753,4929,22320,39230,22320,917432,617526,417432,1262.8527,0,0,0,0,1,39134,150297,0
10.10.0.11:2921,352,544157,14,500000,8,2,3000,"[4,9,19,24,31,39,49,55,60]",OK,262344,1814704,1496679,1314704,10599,11435,10599,76789,94895,76789,1902092,1603009,1402092,1096.6454,0,0,0,0,1,36043,184628,0
10.10.0.3:2924,108,552755,14,500000,8,2,3000,"[4,9,19,24,31,39,49,55,60]",OK,257932,1267514,944630,767514,2921,3425,2921,126726,149911,126726,1397161,1097966,897161,2317.6377,0,0,0,0,1,51873,189457,0
10.10.0.22:2914,7,557486,14,500000,8,2,3000,"[4,9,19,24,31,39,49,55,60]",OK,272509,1181122,10824091,681122,4688,50278,4688,56370,857346,56370,1242180,11731715,742180,3243.8506,0,0,0,1,1,73822,178746,0
10.10.0.4:2922,93,552514,14,500000,8,2,3000,"[4,9,19,24,31,39,49,55,60]",OK,260402,721404,402170,221404,818,1348,818,13743,32168,13743,735965,435686,235965,1283.5964,0,0,0,0,1,33618,145140,0
10.10.0.6:2917,44,555851,14,500000,8,2,3000,"[4,9,19,24,31,39,49,55,60]",OK,261192,953199,631950,453199,0,8,0,41322,62489,41322,994521,694447,494521,1317.0618,0,0,0,0,1,36093,143704,0
10.10.0.9:2921,254,550172,14,500000,8,2,3000,"[4,9,19,24,31,39,49,55,60]",OK,257190,890703,570355,390703,2429,3203,2429,14764,34728,14764,907896,608286,407896,589.448,0,0,0,0,1,19685,181264,0
10.10.0.9:2919,259,549403,14,500000,8,2,3000,"[4,9,19,24,31,39,49,55,60]",OK,383440,1890550,1588185,1390550,7605,8209,7605,13652,15145,13652,1911807,1611539,1411807,29863.809,0,0,0,1,62747,136659,210459,0
10.10.0.11:2922,353,544824,14,500000,8,2,3000,"[4,9,19,24,31,39,49,55,60]",OK,259933,1841503,1518711,1341503,0,0,0,84689,108026,84689,1926192,1626737,1426192,658.5732,0,0,0,0,1,23062,152290,0
