InstanceId,InstanceIndex,TestDuration,NMax,NumMessages,MessageSize,ExtraConnectionsCount,ReRoutingFrequency,DataDistribution,TestStatus,SimulationTime,MessagesSentDuringSimulation,MessagesReceivedDuringSimulation,MessagesForwardedDuringSimulation,MessagesSentBeforeSimulation,MessagesReceivedBeforeSimulation,MessagesForwardedBeforeSimulation,MessagesSentAfterSimulation,MessagesReceivedAfterSimulation,MessagesForwardedAfterSimulation,TotalMessagesSent,TotalMessagesReceived,TotalMessagesForwarded,AverageLatency,MinLatency,1PercentileLatency,25PercentileLatency,MedianLatency,75PercentileLatency,99PercentileLatency,MaxLatency,RemoteTimestampDiff
10.10.0.4:2913,20,795899,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,398633,930657,632131,430657,21,50,21,18854,42146,18854,949532,674327,449532,1.5151892,0,0,0,1,1,16,815,0
10.10.0.29:2912,51,786744,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,415994,992024,697729,492024,1,40,1,62029,81418,62029,1054054,779187,554054,20.461409,0,0,0,0,1,281,4750,0
10.10.0.33:2915,47,774123,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,451187,913130,623022,413130,1467,2003,1467,35061,50292,35061,949658,675317,449658,14.3395605,0,0,0,1,1,156,5848,0
10.10.0.32:2915,58,782015,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,400713,1182950,885929,682950,2662,3236,2662,53533,75151,53533,1239145,964316,739145,4.67658,0,0,0,0,1,33,3664,0
10.10.0.11:2912,59,774145,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,400257,1205890,907783,705890,2745,3340,2745,16578,38311,16578,1225213,949434,725213,1.0571288,0,0,0,0,1,17,1167,0
10.10.0.29:2913,42,780420,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,399690,887378,589946,387378,1583,2161,1583,32146,54148,32146,921107,646255,421107,7.68505,0,0,0,0,1,50,2644,0
10.10.0.11:2914,52,774210,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,401082,1137330,840085,637330,5,31,5,100329,122672,100329,1237664,962788,737664,6.884413,0,0,0,0,1,55,4387,0
10.10.0.4:2912,8,794512,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,388472,939611,2487798,439611,1128,7092,1128,42554,313155,42554,983293,2808045,483293,13.1507635,0,0,0,1,1,59,2512,0
10.10.0.32:2913,53,775028,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,421485,1162989,869396,662989,175,207,175,65680,84773,65680,1228844,954376,728844,23.207775,0,0,0,0,1,297,4716,0
10.10.0.26:2912,39,784797,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,550875,1037441,756443,537441,2118,2662,2118,4444,10425,4444,1044003,769530,544003,37.86073,0,0,0,1,9,1514,3784,0
10.10.0.4:2914,5,788057,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,394694,1054299,2364353,554299,2889,7930,2889,33806,245503,33806,1090994,2617786,590994,24.373108,0,0,0,1,2,1391,2657,0
10.10.0.5:2913,6,785592,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,394036,972697,1742057,472697,1415,4009,1415,23150,174889,23150,997262,1920955,497262,44.88104,0,0,0,1,2,1647,7491,0
10.10.0.3:2914,40,787278,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,395276,922956,624266,422956,2537,3110,2537,65629,88937,65629,991122,716313,491122,18.074503,0,0,0,1,1,572,2643,0
10.10.0.18:2913,33,791784,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,406119,1026479,729841,526479,0,25,0,58483,79811,58483,1084962,809677,584962,17.32989,0,0,0,0,1,54,5778,0
10.10.0.5:2914,36,792529,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,388462,892730,590296,392730,0,28,0,35248,63487,35248,927978,653811,427978,17.30608,0,0,0,1,1,310,2726,0
10.10.0.26:2913,17,784828,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,397225,974907,676770,474907,1103,1495,1103,41379,63960,41379,1017389,742225,517389,11.134556,0,0,0,0,1,122,2643,0
10.10.0.15:2914,11,795025,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,412168,766966,472444,266966,22,49,22,26862,47099,26862,793850,519592,293850,25.280375,0,0,0,1,2,1358,3474,0
10.10.0.26:2914,12,791756,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,498945,785091,499759,285091,1056,1620,1056,8181,17925,8181,794328,519304,294328,19.091097,0,0,0,1,3,324,3811,0
10.10.0.3:2912,44,780321,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,392991,879181,579139,379181,787,1340,787,27703,52083,27703,907671,632562,407671,3.5176995,0,0,0,0,1,36,2494,0
10.10.0.13:2914,18,792416,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,408868,950410,655475,450410,316,695,316,7536,27921,7536,958262,684091,458262,6.15223,0,0,0,0,1,20,4709,0
10.10.0.9:2915,1,790075,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,397305,1052109,2366784,552109,1785,6825,1785,245879,448574,245879,1299773,2822183,799773,495.73517,0,0,4,11,766,4517,7515,0
10.10.0.15:2913,2,795918,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,398956,1189873,1700031,689873,1333,3463,1333,81470,193217,81470,1272676,1896711,772676,39.202454,0,0,0,1,3,1601,6676,0
