InstanceId,InstanceIndex,TestDuration,NMax,NumMessages,MessageSize,ExtraConnectionsCount,ReRoutingFrequency,DataDistribution,TestStatus,SimulationTime,MessagesSentDuringSimulation,MessagesReceivedDuringSimulation,MessagesForwardedDuringSimulation,MessagesSentBeforeSimulation,MessagesReceivedBeforeSimulation,MessagesForwardedBeforeSimulation,MessagesSentAfterSimulation,MessagesReceivedAfterSimulation,MessagesForwardedAfterSimulation,TotalMessagesSent,TotalMessagesReceived,TotalMessagesForwarded,AverageLatency,MinLatency,1PercentileLatency,25PercentileLatency,MedianLatency,75PercentileLatency,99PercentileLatency,MaxLatency,RemoteTimestampDiff
10.10.0.4:2913,50,290634,10,300000,32768,2,3000,"[2,9,19,23,34,40,55]",OK,197643,600040,433672,300040,4,17,4,3135,4657,3135,603179,438346,303179,0.41799858,0,0,0,0,1,4,502,0
10.10.0.29:2912,52,293521,10,300000,32768,2,3000,"[2,9,19,23,34,40,55]",OK,194062,610997,444355,310997,2782,4145,2782,1493,1917,1493,615272,450417,315272,0.4236563,0,0,0,0,1,4,449,0
10.10.0.33:2915,42,296521,10,300000,32768,2,3000,"[2,9,19,23,34,40,55]",OK,193966,481376,314781,181376,941,2026,941,1087,1834,1087,483404,318641,183404,0.42284578,0,0,0,0,1,3,537,0
10.10.0.32:2915,1,299118,10,300000,32768,2,3000,"[2,9,19,23,34,40,55]",OK,195752,618306,1686673,318306,150,273,150,4557,29988,4557,623013,1716934,323013,1.8907727,0,0,0,0,1,7,536,0
10.10.0.11:2912,21,296372,10,300000,32768,2,3000,"[2,9,19,23,34,40,55]",OK,200546,602296,436613,302296,0,0,0,369,742,369,602665,437355,302665,0.64231575,0,0,0,0,1,5,497,0
10.10.0.29:2913,48,290122,10,300000,32768,2,3000,"[2,9,19,23,34,40,55]",OK,197791,547927,381120,247927,2206,3583,2206,0,0,0,550133,384703,250133,0.326626,0,0,0,0,1,2,494,0
10.10.0.11:2914,9,304778,10,300000,32768,2,3000,"[2,9,19,23,34,40,55]",OK,194755,456320,289512,156320,2120,3523,2120,315,550,315,458755,293585,158755,0.44631368,0,0,0,0,1,3,527,0
10.10.0.4:2912,34,291115,10,300000,32768,2,3000,"[2,9,19,23,34,40,55]",OK,197335,559821,393778,259821,1097,2270,1097,30,43,30,560948,396091,260948,0.45133567,0,0,0,0,1,5,272,0
10.10.0.32:2913,3,304628,10,300000,32768,2,3000,"[2,9,19,23,34,40,55]",OK,194529,582846,1128438,282846,4121,11423,4121,519,3212,519,587486,1143073,287486,0.86939067,0,0,0,0,1,6,534,0
10.10.0.26:2912,0,297870,10,300000,32768,2,3000,"[2,9,19,23,34,40,55]",OK,195037,696663,886495,396663,1919,7022,1919,1079,1668,1079,699661,895185,399661,0.76135325,0,0,0,0,1,5,497,0
