InstanceId,InstanceIndex,TestDuration,NMax,NumMessages,MessageSize,ExtraConnectionsCount,ReRoutingFrequency,DataDistribution,TestStatus,SimulationTime,MessagesSentDuringSimulation,MessagesReceivedDuringSimulation,MessagesForwardedDuringSimulation,MessagesSentBeforeSimulation,MessagesReceivedBeforeSimulation,MessagesForwardedBeforeSimulation,MessagesSentAfterSimulation,MessagesReceivedAfterSimulation,MessagesForwardedAfterSimulation,TotalMessagesSent,TotalMessagesReceived,TotalMessagesForwarded,AverageLatency,MinLatency,1PercentileLatency,25PercentileLatency,MedianLatency,75PercentileLatency,99PercentileLatency,MaxLatency,RemoteTimestampDiff
10.10.0.11:2916,96,293156,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,259631,873759,617503,373759,4091,4739,4091,422,1177,422,878272,623419,378272,2.8904235,0,0,0,0,1,39,376,0
10.10.0.9:2913,44,294277,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,258827,771080,514550,271080,399,884,399,782,1849,782,772261,517283,272261,5.974948,0,0,0,0,3,40,2211,0
10.10.0.3:2914,71,293808,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,259270,815852,560096,315852,3963,4373,3963,669,1577,669,820484,566046,320484,3.496942,0,0,0,0,1,39,2755,0
10.10.0.8:2915,75,294596,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,262626,815256,561270,315256,790,1277,790,1456,1763,1456,817502,564310,317502,6.3643246,0,0,0,0,1,40,2785,0
10.10.0.9:2916,26,295233,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,258989,803462,547647,303462,0,0,0,3567,5508,3567,807029,553155,307029,2.7980006,0,0,0,0,1,37,2674,0
10.10.0.8:2913,59,293538,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,258944,807568,551369,307568,52,137,52,1416,2954,1416,809036,554460,309036,2.3747213,0,0,0,0,1,38,2196,0
10.10.0.6:2912,18,296912,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,259227,889094,633732,389094,811,1301,811,3284,4168,3284,893189,639201,393189,4.83995,0,0,0,0,1,39,2889,0
10.10.0.3:2915,54,294966,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,257518,847165,589530,347165,666,1192,666,3060,4954,3060,850891,595676,350891,5.4745617,0,0,0,0,1,39,2536,0
10.10.0.6:2914,10,297013,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,259289,797574,540907,297574,889,1409,889,1315,2159,1315,799778,544475,299778,4.388859,0,0,0,0,1,39,2189,0
10.10.0.23:2912,39,294963,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,259231,816729,561080,316729,782,1467,782,1108,1929,1108,818619,564476,318619,2.4486444,0,0,0,0,1,39,2203,0
10.10.0.17:2912,43,293740,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,258769,773647,516617,273647,0,0,0,2209,4299,2209,775856,520916,275856,4.3087025,0,0,0,0,1,40,2708,0
10.10.0.4:2917,21,296577,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,259432,851833,594936,351833,0,0,0,2235,3773,2235,854068,598709,354068,4.470257,0,0,0,0,1,39,2279,0
10.10.0.6:2916,13,295972,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,258774,746680,490046,246680,785,1431,785,1160,2101,1160,748625,493578,248625,6.3972826,0,0,0,0,7,40,2202,0
10.10.0.22:2917,85,294057,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,262046,834438,579873,334438,206,304,206,115,574,115,834759,580751,334759,1.3963437,0,0,0,0,0,34,595,0
10.10.0.14:2917,82,293137,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,260419,868497,613096,368497,589,684,589,440,1262,440,869526,615042,369526,1.4334322,0,0,0,0,0,33,633,0
10.10.0.15:2917,42,295225,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,258108,786076,529857,286076,0,0,0,3334,5927,3334,789410,535784,289410,3.119145,0,0,0,0,1,39,2185,0
10.10.0.5:2916,77,292876,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,258667,755177,499000,255177,604,1282,604,1688,2657,1688,757469,502939,257469,2.164358,0,0,0,0,1,38,2211,0
10.10.0.14:2914,90,293356,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,255607,766935,508635,266935,4567,5072,4567,3245,6633,3245,774747,520340,274747,1.6522697,0,0,0,0,0,36,2186,0
10.10.0.5:2912,95,293963,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,259503,727302,471159,227302,752,1463,752,367,1052,367,728421,473674,228421,3.0763838,0,0,0,0,1,39,2244,0
10.10.0.22:2914,80,293055,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,259215,890907,634936,390907,194,276,194,1271,2682,1271,892372,637894,392372,1.3936406,0,0,0,0,0,34,876,0
10.10.0.3:2913,36,294870,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,258584,851247,595508,351247,2920,3610,2920,1411,2424,1411,855578,601542,355578,1.4428486,0,0,0,0,0,34,2227,0
10.10.0.8:2914,69,293628,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,262506,860081,605882,360081,0,0,0,190,662,190,860271,606544,360271,3.6812613,0,0,0,0,1,39,451,0
10.10.0.6:2917,12,295979,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,261861,774747,519670,274747,165,258,165,1040,1515,1040,775952,521443,275952,4.4947753,0,0,0,0,1,40,2583,0
10.10.0.18:2916,5,296921,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,257263,846627,590156,346627,768,1457,768,4048,5923,4048,851443,597536,351443,1.753091,0,0,0,0,0,37,2205,0
10.10.0.6:2913,9,297013,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,258108,813786,556707,313786,0,0,0,3378,6023,3378,817164,562730,317164,1.8673983,0,0,0,0,0,32,2592,0
10.10.0.9:2915,38,294291,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,259454,839455,582883,339455,1251,1908,1251,1474,2199,1474,842180,586990,342180,3.919048,0,0,0,0,1,39,2230,0
10.10.0.7:2912,105,292673,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,260305,785293,529599,285293,2368,3089,2368,72,592,72,787733,533280,287733,2.0280359,0,0,0,0,0,37,407,0
10.10.0.22:2915,61,294087,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,258775,742989,486227,242989,637,1342,637,462,1388,462,744088,488957,244088,3.2431993,0,0,0,0,1,39,764,0
10.10.0.23:2915,47,293922,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,260189,736575,480476,236575,113,231,113,324,1247,324,737012,481954,237012,1.5256995,0,0,0,0,0,36,406,0
