InstanceId,InstanceIndex,TestDuration,NMax,NumMessages,MessageSize,ExtraConnectionsCount,ReRoutingFrequency,DataDistribution,TestStatus,SimulationTime,MessagesSentDuringSimulation,MessagesReceivedDuringSimulation,MessagesForwardedDuringSimulation,MessagesSentBeforeSimulation,MessagesReceivedBeforeSimulation,MessagesForwardedBeforeSimulation,MessagesSentAfterSimulation,MessagesReceivedAfterSimulation,MessagesForwardedAfterSimulation,TotalMessagesSent,TotalMessagesReceived,TotalMessagesForwarded,AverageLatency,MinLatency,1PercentileLatency,25PercentileLatency,MedianLatency,75PercentileLatency,99PercentileLatency,MaxLatency,RemoteTimestampDiff
10.10.0.4:2913,7,288638,9,300000,32768,3,3000,"[2,9,19,23,34,40,55]",OK,194549,502039,336569,202039,579,936,579,1229,2199,1229,503847,339704,203847,0.69431037,0,0,0,0,1,8,351,0
10.10.0.29:2912,8,288125,9,300000,32768,3,3000,"[2,9,19,23,34,40,55]",OK,193617,478330,311653,178330,835,1307,835,1696,2968,1696,480861,315928,180861,0.70624006,0,0,0,0,1,8,338,0
10.10.0.33:2915,14,286134,9,300000,32768,3,3000,"[2,9,19,23,34,40,55]",OK,194601,419033,252504,119033,430,882,430,632,1449,632,420095,254835,120095,0.50045323,0,0,0,0,1,3,489,0
10.10.0.32:2915,56,284496,9,300000,32768,3,3000,"[2,9,19,23,34,40,55]",OK,194448,562908,396606,262908,1156,1595,1156,1540,2427,1540,565604,400628,265604,0.59131414,0,0,0,0,1,9,441,0
10.10.0.11:2912,33,281346,9,300000,32768,3,3000,"[2,9,19,23,34,40,55]",OK,195927,596667,431056,296667,229,662,229,786,1110,786,597682,432828,297682,0.38797167,0,0,0,0,1,3,351,0
10.10.0.29:2913,10,289652,9,300000,32768,3,3000,"[2,9,19,23,34,40,55]",OK,196206,474989,309363,174989,956,1597,956,278,481,278,476223,311441,176223,0.832559,0,0,0,0,1,11,406,0
10.10.0.11:2914,38,280346,9,300000,32768,3,3000,"[2,9,19,23,34,40,55]",OK,199739,585993,420537,285993,1115,1735,1115,0,0,0,587108,422272,287108,0.4972506,0,0,0,0,1,4,486,0
10.10.0.4:2912,12,289022,9,300000,32768,3,3000,"[2,9,19,23,34,40,55]",OK,194892,460069,294756,160069,1088,1757,1088,549,1116,549,461706,297629,161706,1.0754026,0,0,0,0,1,9,495,0
10.10.0.32:2913,42,280618,9,300000,32768,3,3000,"[2,9,19,23,34,40,55]",OK,195112,492585,326406,192585,238,606,238,1534,2262,1534,494357,329274,194357,0.43974623,0,0,0,0,1,3,295,0
10.10.0.26:2912,0,295312,9,300000,32768,3,3000,"[2,9,19,23,34,40,55]",OK,199331,638788,830745,338788,5859,7787,5859,3,25,3,644650,838557,344650,1.1116358,0,0,0,1,1,8,494,0
