InstanceId,InstanceIndex,TestDuration,NMax,NumMessages,MessageSize,ExtraConnectionsCount,ReRoutingFrequency,DataDistribution,TestStatus,SimulationTime,MessagesSentDuringSimulation,MessagesReceivedDuringSimulation,MessagesForwardedDuringSimulation,MessagesSentBeforeSimulation,MessagesReceivedBeforeSimulation,MessagesForwardedBeforeSimulation,MessagesSentAfterSimulation,MessagesReceivedAfterSimulation,MessagesForwardedAfterSimulation,TotalMessagesSent,TotalMessagesReceived,TotalMessagesForwarded,AverageLatency,MinLatency,1PercentileLatency,25PercentileLatency,MedianLatency,75PercentileLatency,99PercentileLatency,MaxLatency,RemoteTimestampDiff
10.10.0.9:2913,44,285549,14,500000,2048,2,3000,"[4,9,19,24,31,39,49,55,60]",OK,258478,838406,537536,338406,26,42,26,615,1511,615,839047,539089,339047,3.375003,0,0,0,0,1,39,475,0
10.10.0.11:2916,59,284975,14,500000,2048,2,3000,"[4,9,19,24,31,39,49,55,60]",OK,256102,900426,598708,400426,1943,2704,1943,3075,4333,3075,905444,605745,405444,1.5634037,0,0,0,0,0,37,474,0
10.10.0.3:2914,84,284951,14,500000,2048,2,3000,"[4,9,19,24,31,39,49,55,60]",OK,256233,989985,687620,489985,2453,3219,2453,3362,4634,3362,995800,695473,495800,1.9951371,0,0,0,0,0,37,519,0
10.10.0.8:2915,94,285018,14,500000,2048,2,3000,"[4,9,19,24,31,39,49,55,60]",OK,257563,946840,645474,446840,2425,3337,2425,743,1418,743,950008,650229,450008,1.5210872,0,0,0,0,0,37,435,0
10.10.0.9:2916,46,286063,14,500000,2048,2,3000,"[4,9,19,24,31,39,49,55,60]",OK,258085,836384,535936,336384,120,172,120,1512,2489,1512,838016,538597,338016,5.3772283,0,0,0,0,1,39,340,0
10.10.0.8:2913,85,284502,14,500000,2048,2,3000,"[4,9,19,24,31,39,49,55,60]",OK,264055,1000457,700260,500457,113,170,113,18,53,18,1000588,700483,500588,4.259577,0,0,0,0,1,40,501,0
10.10.0.6:2912,32,286135,14,500000,2048,2,3000,"[4,9,19,24,31,39,49,55,60]",OK,256299,1182469,880726,682469,133,179,133,4688,6553,4688,1187290,887458,687290,4.790842,0,0,0,0,1,40,496,0
10.10.0.6:2914,40,286389,14,500000,2048,2,3000,"[4,9,19,24,31,39,49,55,60]",OK,256788,806857,505385,306857,147,199,147,1892,3422,1892,808896,509006,308896,1.9752754,0,0,0,0,0,39,393,0
10.10.0.3:2915,100,284983,14,500000,2048,2,3000,"[4,9,19,24,31,39,49,55,60]",OK,261034,1183974,883931,683974,491,701,491,2090,2328,2090,1186555,886960,686555,1.4580455,0,0,0,0,0,36,387,0
10.10.0.23:2912,60,285419,14,500000,2048,2,3000,"[4,9,19,24,31,39,49,55,60]",OK,258239,869816,567841,369816,1479,2254,1479,1132,1702,1132,872427,571797,372427,2.6163096,0,0,0,0,1,39,369,0
