InstanceId,InstanceIndex,TestDuration,NMax,NumMessages,MessageSize,ExtraConnectionsCount,ReRoutingFrequency,DataDistribution,TestStatus,SimulationTime,MessagesSentDuringSimulation,MessagesReceivedDuringSimulation,MessagesForwardedDuringSimulation,MessagesSentBeforeSimulation,MessagesReceivedBeforeSimulation,MessagesForwardedBeforeSimulation,MessagesSentAfterSimulation,MessagesReceivedAfterSimulation,MessagesForwardedAfterSimulation,TotalMessagesSent,TotalMessagesReceived,TotalMessagesForwarded,AverageLatency,MinLatency,1PercentileLatency,25PercentileLatency,MedianLatency,75PercentileLatency,99PercentileLatency,MaxLatency,RemoteTimestampDiff
10.10.0.4:2913,21,777777,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,395305,968152,669124,468152,1752,2493,1752,5245,28004,5245,975149,699621,475149,2.5523062,0,0,0,0,1,16,2768,0
10.10.0.33:2915,11,776491,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,404581,765687,470975,265687,429,665,429,26641,47416,26641,792757,519056,292757,29.501753,0,0,0,1,1,1404,4053,0
10.10.0.29:2912,1,779990,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,396966,1048986,2365193,548986,2268,7587,2268,248604,451849,248604,1299858,2824629,799858,513.183,0,0,3,11,1072,4279,8213,0
10.10.0.32:2915,45,771783,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,391988,869316,568975,369316,1802,2463,1802,16984,41201,16984,888102,612639,388102,2.283689,0,0,0,0,1,19,2248,0
10.10.0.11:2912,56,768039,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,401662,1165125,869320,665125,2553,3177,2553,54662,75774,54662,1222340,948271,722340,15.475258,0,0,0,0,1,81,6235,0
10.10.0.29:2913,3,779028,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,404551,971369,2573600,471369,0,0,0,166944,388191,166944,1138313,2961791,638313,361.72562,0,0,3,9,124,2136,6505,0
10.10.0.4:2912,18,777837,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,408647,948719,654075,448719,0,0,0,7275,27709,7275,955994,681784,455994,6.35595,0,0,0,0,1,21,6229,0
10.10.0.11:2914,55,769539,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,397823,1157191,859882,657191,1284,1542,1284,61199,83771,61199,1219674,945195,719674,9.987496,0,0,0,0,1,56,6089,0
10.10.0.32:2913,30,773282,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,392716,822421,521881,322421,569,831,569,56559,81689,56559,879549,604401,379549,22.854952,0,0,0,1,1,262,6118,0
10.10.0.26:2912,50,771536,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,678663,1120804,844980,620804,364,623,364,2503,2965,2503,1123671,848568,623671,190.65276,0,0,1,11,39,3050,6356,0
10.10.0.4:2914,12,777779,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,505859,785001,500902,285001,211,461,211,8204,17391,8204,793416,518754,293416,25.591482,0,0,0,1,5,601,4735,0
10.10.0.5:2913,57,769770,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,396171,1141682,843959,641682,1637,1922,1637,83044,106237,83044,1226363,952118,726363,4.6521344,0,0,0,0,1,63,4499,0
10.10.0.18:2913,27,773766,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,592108,910391,631614,410391,201,478,201,16209,19886,16209,926801,651978,426801,51.622517,0,0,0,1,18,1036,6974,0
10.10.0.3:2914,25,772199,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,699747,1067321,792404,567321,633,858,633,47,84,47,1068001,793346,568001,371.5513,0,0,1,18,72,4395,9025,0
10.10.0.26:2913,41,771535,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,535778,970285,688186,470285,1337,1931,1337,3904,10658,3904,975526,700775,475526,18.45312,0,0,0,1,9,268,3794,0
10.10.0.5:2914,39,770536,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,549537,1036748,756058,536748,3138,3788,3138,4408,10316,4408,1044294,770162,544294,40.54556,0,0,0,1,11,1539,4335,0
10.10.0.15:2914,24,775026,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,656294,1069251,793012,569251,360,646,360,5817,6904,5817,1075428,800562,575428,100.00919,0,0,1,8,35,2163,6487,0
10.10.0.26:2914,48,769776,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,701780,1254712,979689,754712,2791,3515,2791,0,0,0,1257503,983204,757503,418.66037,0,0,1,16,58,4095,7268,0
10.10.0.3:2912,38,770524,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,485138,976848,690192,476848,2216,2826,2216,39789,50826,39789,1018853,743844,518853,28.53657,0,0,0,1,2,664,6093,0
10.10.0.13:2914,36,773785,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,396239,895653,597896,395653,1037,1302,1037,30448,53794,30448,927138,652992,427138,23.5653,0,0,0,1,1,1252,4176,0
10.10.0.9:2915,37,772752,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,431054,854253,561436,354253,1791,2374,1791,37866,54754,37866,893910,618564,393910,50.395336,0,0,0,1,2,1663,7757,0
10.10.0.12:2915,6,779669,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,394016,974027,1744111,474027,1576,5446,1576,20862,171626,20862,996465,1921183,496465,54.065323,0,0,1,3,9,1691,7236,0
10.10.0.5:2915,54,770538,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,403245,1151260,855646,651260,2537,2826,2537,54147,75006,54147,1207944,933478,707944,3.8189983,0,0,0,0,1,45,6217,0
10.10.0.15:2913,19,776670,8,500000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,397374,978734,681045,478734,2051,2663,2051,8848,31173,8848,989633,714881,489633,2.8123422,0,0,0,0,1,22,2502,0
