InstanceId,InstanceIndex,TestDuration,NMax,NumMessages,MessageSize,ExtraConnectionsCount,ReRoutingFrequency,DataDistribution,TestStatus,SimulationTime,MessagesSentDuringSimulation,MessagesReceivedDuringSimulation,MessagesForwardedDuringSimulation,MessagesSentBeforeSimulation,MessagesReceivedBeforeSimulation,MessagesForwardedBeforeSimulation,MessagesSentAfterSimulation,MessagesReceivedAfterSimulation,MessagesForwardedAfterSimulation,TotalMessagesSent,TotalMessagesReceived,TotalMessagesForwarded,AverageLatency,MinLatency,1PercentileLatency,25PercentileLatency,MedianLatency,75PercentileLatency,99PercentileLatency,MaxLatency,RemoteTimestampDiff
10.10.0.11:2916,103,275494,37,500000,2048,0,3000,"[35,36,38,48,51]",OK,252799,1268188,1012951,768188,1119,1441,1119,1004,1399,1004,1270311,1015791,770311,2.3137722,0,0,0,0,1,39,350,0
10.10.0.9:2913,43,275357,37,500000,2048,0,3000,"[35,36,38,48,51]",OK,253441,1353976,1099157,853976,669,891,669,435,615,435,1355080,1100663,855080,4.0844607,0,0,0,0,1,40,340,0
10.10.0.3:2914,97,275441,37,500000,2048,0,3000,"[35,36,38,48,51]",OK,252744,1325932,1070857,825932,71,87,71,3911,4946,3911,1329914,1075890,829914,1.9000288,0,0,0,0,1,39,392,0
10.10.0.8:2915,64,274259,37,500000,2048,0,3000,"[35,36,38,48,51]",OK,253122,701390,445557,201390,755,1507,755,25,46,25,702170,447110,202170,2.0871665,0,0,0,0,1,39,417,0
10.10.0.9:2916,42,275065,37,500000,2048,0,3000,"[35,36,38,48,51]",OK,253138,680367,425146,180367,149,342,149,182,508,182,680698,425996,180698,2.4768283,0,0,0,0,1,39,393,0
10.10.0.8:2913,90,275842,37,500000,2048,0,3000,"[35,36,38,48,51]",OK,252884,1221555,965711,721555,0,0,0,2587,3623,2587,1224142,969334,724142,1.420889,0,0,0,0,1,36,378,0
10.10.0.6:2912,39,275181,37,500000,2048,0,3000,"[35,36,38,48,51]",OK,253142,683144,428483,183144,644,1337,644,15,21,15,683803,429841,183803,3.205704,0,0,0,0,1,40,445,0
10.10.0.3:2915,72,275559,37,500000,2048,0,3000,"[35,36,38,48,51]",OK,252929,841876,585597,341876,1053,1840,1053,39,67,39,842968,587504,342968,0.72180617,0,0,0,0,1,27,352,0
10.10.0.6:2914,32,276414,37,500000,2048,0,3000,"[35,36,38,48,51]",OK,253037,681053,426684,181053,172,363,172,198,592,198,681423,427639,181423,3.0959384,0,0,0,0,1,40,392,0
10.10.0.23:2912,36,276336,37,500000,2048,0,3000,"[35,36,38,48,51]",OK,253125,723843,468032,223843,80,143,80,509,1067,509,724432,469242,224432,1.6613325,0,0,0,0,1,36,350,0
10.10.0.17:2912,21,275884,37,500000,2048,0,3000,"[35,36,38,48,51]",OK,253085,686018,429684,186018,0,0,0,777,1591,777,686795,431275,186795,2.246708,0,0,0,0,1,39,546,0
10.10.0.4:2917,98,273970,37,500000,2048,0,3000,"[35,36,38,48,51]",OK,252949,1311776,1056042,811776,72,90,72,2274,3107,2274,1314122,1059239,814122,2.2686806,0,0,0,0,1,39,392,0
10.10.0.6:2916,28,275213,37,500000,2048,0,3000,"[35,36,38,48,51]",OK,252935,752152,496136,252152,217,418,217,291,752,291,752660,497306,252660,1.841868,0,0,0,0,1,39,350,0
10.10.0.22:2917,38,275519,37,500000,2048,0,3000,"[35,36,38,48,51]",OK,252940,744977,489295,244977,817,1505,817,47,76,47,745841,490876,245841,3.1192622,0,0,0,0,1,40,471,0
