InstanceId,InstanceIndex,TestDuration,NMax,NumMessages,MessageSize,ExtraConnectionsCount,ReRoutingFrequency,DataDistribution,TestStatus,SimulationTime,MessagesSentDuringSimulation,MessagesReceivedDuringSimulation,MessagesForwardedDuringSimulation,MessagesSentBeforeSimulation,MessagesReceivedBeforeSimulation,MessagesForwardedBeforeSimulation,MessagesSentAfterSimulation,MessagesReceivedAfterSimulation,MessagesForwardedAfterSimulation,TotalMessagesSent,TotalMessagesReceived,TotalMessagesForwarded,AverageLatency,MinLatency,1PercentileLatency,25PercentileLatency,MedianLatency,75PercentileLatency,99PercentileLatency,MaxLatency,RemoteTimestampDiff
10.10.0.4:2913,54,523620,12,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,235074,594581,393707,294581,901,1602,901,110685,146276,110685,706167,541585,406167,42.55415,0,0,0,0,1,122,12974,0
10.10.0.33:2915,39,526848,12,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,342200,638837,464785,338837,1197,1624,1197,48198,56376,48198,688232,522785,388232,34.17147,0,0,0,1,9,360,13064,0
10.10.0.29:2912,50,519807,12,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,333492,693442,518300,393442,1959,2613,1959,12828,22152,12828,708229,543065,408229,28.692791,0,0,0,1,11,538,3818,0
10.10.0.32:2915,55,525751,12,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,251086,657337,462209,357337,2209,2898,2209,89047,118243,89047,748593,583350,448593,11.4040785,0,0,0,0,1,147,8227,0
10.10.0.11:2912,29,525125,12,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,268666,389475,200196,89475,82,114,82,15096,39360,15096,404653,239670,104653,50.131546,0,0,0,0,1,1975,8781,0
10.10.0.29:2913,52,519882,12,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,384385,723600,555965,423600,1529,1962,1529,6388,9049,6388,731517,566976,431517,96.23905,0,0,0,2,32,2092,12368,0
10.10.0.11:2914,28,525766,12,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,233881,377132,175052,77132,14,45,14,38341,75776,38341,415487,250873,115487,40.29463,0,0,0,0,1,174,13063,0
10.10.0.4:2912,41,523620,12,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,225506,490210,285307,190210,663,1108,663,67259,106614,67259,558132,393029,258132,13.881696,0,0,0,0,1,90,10180,0
10.10.0.32:2913,45,525127,12,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,399008,560983,393648,260983,896,1469,896,1608,3251,1608,563487,398368,263487,95.22382,0,0,0,11,54,1334,12441,0
10.10.0.26:2912,37,525385,12,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,437637,657622,491669,357622,1181,1615,1181,54,299,54,658857,493583,358857,1078.8077,0,0,1,24,81,11022,19240,0
10.10.0.18:2913,16,531297,12,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,411315,597087,430622,297087,760,1352,760,1213,2331,1213,599060,434305,299060,75.45932,0,0,0,1,12,2092,8080,0
10.10.0.3:2914,57,522502,12,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,233152,680333,478868,380333,3476,4162,3476,80397,116298,80397,764206,599328,464206,3.3144388,0,0,0,0,1,60,3456,0
10.10.0.5:2913,19,529026,12,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,227984,496770,292067,196770,39,77,39,121865,161437,121865,618674,453581,318674,14.957934,0,0,0,0,1,118,9819,0
10.10.0.4:2914,44,524333,12,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,234661,432327,231447,132327,1096,1738,1096,43048,78428,43048,476471,311613,176471,17.093208,0,0,0,0,1,168,8224,0
10.10.0.26:2913,53,525410,12,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,235705,562267,361905,262267,1389,2044,1389,123721,158716,123721,687377,522665,387377,5.0646877,0,0,0,0,1,82,3400,0
10.10.0.5:2914,17,529027,12,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,380813,629002,459959,329002,2122,2784,2122,3310,6314,3310,634434,469057,334434,29.44462,0,0,0,1,16,614,5691,0
10.10.0.15:2914,18,525634,12,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,456661,685800,520711,385800,219,250,219,0,0,0,686019,520961,386019,949.48956,0,0,1,31,84,8335,11757,0
10.10.0.26:2914,43,526034,12,300000,65536,0,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,315763,502209,324550,202209,914,1507,914,19190,31410,19190,522313,357467,222313,26.126652,0,0,0,1,5,200,12476,0
