InstanceId,InstanceIndex,TestDuration,NMax,NumMessages,MessageSize,ExtraConnectionsCount,ReRoutingFrequency,DataDistribution,TestStatus,SimulationTime,MessagesSentDuringSimulation,MessagesReceivedDuringSimulation,MessagesForwardedDuringSimulation,MessagesSentBeforeSimulation,MessagesReceivedBeforeSimulation,MessagesForwardedBeforeSimulation,MessagesSentAfterSimulation,MessagesReceivedAfterSimulation,MessagesForwardedAfterSimulation,TotalMessagesSent,TotalMessagesReceived,TotalMessagesForwarded,AverageLatency,MinLatency,1PercentileLatency,25PercentileLatency,MedianLatency,75PercentileLatency,99PercentileLatency,MaxLatency,RemoteTimestampDiff
10.10.0.4:2913,28,278128,12,300000,32768,0,3000,"[2,9,19,23,34,40,55]",OK,191845,415069,247802,115069,100,149,100,2318,5272,2318,417487,253223,117487,0.47613764,0,0,0,0,1,5,623,0
10.10.0.33:2915,24,285872,12,300000,32768,0,3000,"[2,9,19,23,34,40,55]",OK,192013,455742,289524,155742,346,1052,346,816,1534,816,456904,292110,156904,0.88917875,0,0,0,0,1,13,669,0
10.10.0.29:2912,25,283611,12,300000,32768,0,3000,"[2,9,19,23,34,40,55]",OK,191964,442562,276497,142562,670,1392,670,759,1420,759,443991,279309,143991,1.070141,0,0,0,0,1,18,633,0
10.10.0.32:2915,55,281120,12,300000,32768,0,3000,"[2,9,19,23,34,40,55]",OK,194850,761508,596112,461508,854,1589,854,10,36,10,762372,597737,462372,0.3022868,0,0,0,0,0,2,467,0
10.10.0.11:2912,57,278168,12,300000,32768,0,3000,"[2,9,19,23,34,40,55]",OK,193934,661481,495447,361481,1702,2431,1702,110,203,110,663293,498081,363293,0.30182642,0,0,0,0,1,2,465,0
10.10.0.29:2913,10,285109,12,300000,32768,0,3000,"[2,9,19,23,34,40,55]",OK,192110,449887,281595,149887,45,92,45,3246,6096,3246,453178,287783,153178,0.5668403,0,0,0,0,1,6,539,0
10.10.0.11:2914,58,275926,12,300000,32768,0,3000,"[2,9,19,23,34,40,55]",OK,194040,922692,757237,622692,3342,3967,3342,340,461,340,926374,761665,626374,0.4194206,0,0,0,0,1,4,470,0
10.10.0.4:2912,49,281642,12,300000,32768,0,3000,"[2,9,19,23,34,40,55]",OK,193497,756263,590587,456263,2159,2846,2159,158,307,158,758580,593740,458580,0.30829486,0,0,0,0,0,3,381,0
10.10.0.26:2912,48,290256,12,300000,32768,0,3000,"[2,9,19,23,34,40,55]",OK,192698,662517,496575,362517,1447,2134,1447,890,1328,890,664854,500037,364854,0.4202969,0,0,0,0,1,5,367,0
10.10.0.32:2913,35,281386,12,300000,32768,0,3000,"[2,9,19,23,34,40,55]",OK,193345,629066,463047,329066,2522,3218,2522,290,508,290,631878,466773,331878,0.34498355,0,0,0,0,1,3,541,0
10.10.0.18:2913,51,283399,12,300000,32768,0,3000,"[2,9,19,23,34,40,55]",OK,193698,842136,676147,542136,2960,3726,2960,462,579,462,845558,680452,545558,0.3137062,0,0,0,0,1,2,535,0
10.10.0.4:2914,36,283883,12,300000,32768,0,3000,"[2,9,19,23,34,40,55]",OK,193455,792672,627723,492672,2475,3213,2475,412,613,412,795559,631549,495559,0.5891831,0,0,0,0,1,4,540,0
10.10.0.3:2914,47,281381,12,300000,32768,0,3000,"[2,9,19,23,34,40,55]",OK,193732,552701,387054,252701,980,1684,980,291,420,291,553972,389158,253972,0.5368976,0,0,0,0,1,7,325,0
10.10.0.5:2913,31,282881,12,300000,32768,0,3000,"[2,9,19,23,34,40,55]",OK,193996,526638,359874,226638,136,178,136,2222,4002,2222,528996,364054,228996,0.59958136,0,0,0,0,1,7,378,0
10.10.0.26:2913,18,285629,12,300000,32768,0,3000,"[2,9,19,23,34,40,55]",OK,192342,702116,536340,402116,2184,2836,2184,2470,3126,2470,706770,542302,406770,0.48474836,0,0,0,0,1,6,610,0
10.10.0.5:2914,41,277642,12,300000,32768,0,3000,"[2,9,19,23,34,40,55]",OK,189503,510695,342987,210695,991,1601,991,2995,5121,2995,514681,349709,214681,0.4546237,0,0,0,0,1,4,426,0
10.10.0.26:2914,53,290506,12,300000,32768,0,3000,"[2,9,19,23,34,40,55]",OK,192283,675994,509312,375994,2184,2924,2184,1441,1995,1441,679619,514231,379619,0.31330082,0,0,0,0,1,2,537,0
10.10.0.15:2914,15,286805,12,300000,32768,0,3000,"[2,9,19,23,34,40,55]",OK,192953,420613,254986,120613,538,1281,538,293,626,293,421444,256893,121444,0.77953076,0,0,0,0,1,10,367,0
