InstanceId,InstanceIndex,TestDuration,NMax,NumMessages,MessageSize,ExtraConnectionsCount,ReRoutingFrequency,DataDistribution,TestStatus,SimulationTime,MessagesSentDuringSimulation,MessagesReceivedDuringSimulation,MessagesForwardedDuringSimulation,MessagesSentBeforeSimulation,MessagesReceivedBeforeSimulation,MessagesForwardedBeforeSimulation,MessagesSentAfterSimulation,MessagesReceivedAfterSimulation,MessagesForwardedAfterSimulation,TotalMessagesSent,TotalMessagesReceived,TotalMessagesForwarded,AverageLatency,MinLatency,1PercentileLatency,25PercentileLatency,MedianLatency,75PercentileLatency,99PercentileLatency,MaxLatency,RemoteTimestampDiff
10.10.0.11:2916,101,308433,10,500000,2048,6,3000,Random,OK,277437,1231067,1221445,731067,816,1490,816,11343,19568,11343,1243226,1242503,743226,3.8642974,0,0,0,0,1,40,460,0
10.10.0.9:2913,61,308593,10,500000,2048,6,3000,Random,OK,282107,980645,977270,480645,921,1525,921,3361,6225,3361,984927,985020,484927,3.5826247,0,0,0,0,1,39,480,0
10.10.0.3:2914,73,308065,10,500000,2048,6,3000,Random,OK,285664,1064046,1063560,564046,44,155,44,636,1630,636,1064726,1065345,564726,6.408684,0,0,0,0,5,40,488,0
10.10.0.8:2915,38,309606,10,500000,2048,6,3000,Random,OK,282720,1284395,1281803,784395,46,148,46,4105,7047,4105,1288546,1288998,788546,4.2731137,0,0,0,0,1,40,510,0
10.10.0.9:2916,45,308501,10,500000,2048,6,3000,Random,OK,282650,985184,982583,485184,699,1364,699,2896,5391,2896,988779,989338,488779,3.3574824,0,0,0,0,1,39,503,0
10.10.0.8:2913,37,308472,10,500000,2048,6,3000,Random,OK,281642,1342499,1339249,842499,43,169,43,7595,11250,7595,1350137,1350668,850137,1.9561461,0,0,0,0,1,38,455,0
10.10.0.6:2912,87,308251,10,500000,2048,6,3000,Random,OK,281685,1205310,1200410,705310,58,195,58,3613,7312,3613,1208981,1207917,708981,1.6573895,0,0,0,0,1,37,424,0
10.10.0.6:2914,69,309072,10,500000,2048,6,3000,Random,OK,274266,1308989,1294567,808989,924,1625,924,28626,42405,28626,1338539,1338597,838539,1.939075,0,0,0,0,1,38,453,0
10.10.0.3:2915,51,309127,10,500000,2048,6,3000,Random,OK,283076,1342724,1338337,842724,0,0,0,8938,12655,8938,1351662,1350992,851662,1.9987425,0,0,0,0,1,38,418,0
10.10.0.23:2912,34,308861,10,500000,2048,6,3000,Random,OK,286078,1386101,1385822,886101,703,1233,703,807,1414,807,1387611,1388469,887611,4.671749,0,0,0,0,1,40,491,0
10.10.0.17:2912,105,308000,10,500000,2048,6,3000,Random,OK,287926,1057214,1056616,557214,74,193,74,52,285,52,1057340,1057094,557340,5.3663516,0,0,0,0,1,40,501,0
10.10.0.4:2917,62,308099,10,500000,2048,6,3000,Random,OK,284972,952005,952552,452005,67,203,67,858,2172,858,952930,954927,452930,1.4004704,0,0,0,0,1,33,457,0
10.10.0.6:2916,91,308172,10,500000,2048,6,3000,Random,OK,280893,1022424,1017834,522424,647,1264,647,4872,8841,4872,1027943,1027939,527943,4.1204276,0,0,0,0,1,40,511,0
10.10.0.22:2917,99,308348,10,500000,2048,6,3000,Random,OK,281433,1272657,1269158,772657,616,1122,616,4770,8288,4770,1278043,1278568,778043,3.099563,0,0,0,0,1,39,479,0
10.10.0.14:2917,10,310798,10,500000,2048,6,3000,Random,OK,287770,1122498,1121560,622498,813,1401,813,333,509,333,1123644,1123470,623644,5.389075,0,0,0,0,1,39,491,0
10.10.0.15:2917,59,308473,10,500000,2048,6,3000,Random,OK,283966,1064643,1062000,564643,533,1077,533,2791,4461,2791,1067967,1067538,567967,2.0550454,0,0,0,0,1,38,476,0
10.10.0.5:2916,58,308861,10,500000,2048,6,3000,Random,OK,286925,1075800,1074139,575800,1190,1867,1190,554,881,554,1077544,1076887,577544,3.8515313,0,0,0,0,1,39,480,0
10.10.0.14:2914,6,310377,10,500000,2048,6,3000,Random,OK,279468,1294663,1288120,794663,169,259,169,6245,12518,6245,1301077,1300897,801077,1.2181971,0,0,0,0,1,31,506,0
10.10.0.5:2912,42,308637,10,500000,2048,6,3000,Random,OK,289969,1092987,1093727,592987,680,1194,680,0,7,0,1093667,1094928,593667,3.7518094,0,0,0,0,1,39,480,0
10.10.0.22:2914,94,307540,10,500000,2048,6,3000,Random,OK,276915,891453,882091,391453,77,163,77,8009,18105,8009,899539,900359,399539,2.4672282,0,0,0,0,1,39,463,0
10.10.0.8:2914,32,308611,10,500000,2048,6,3000,Random,OK,278062,1358348,1349614,858348,46,142,46,13762,22154,13762,1372156,1371910,872156,2.9025097,0,0,0,0,1,39,460,0
10.10.0.3:2913,56,308318,10,500000,2048,6,3000,Random,OK,278547,1180645,1173847,680645,784,1271,784,8243,15206,8243,1189672,1190324,689672,1.7744135,0,0,0,0,1,37,477,0
10.10.0.6:2917,79,309072,10,500000,2048,6,3000,Random,OK,278030,870513,861788,370513,414,886,414,5795,13461,5795,876722,876135,376722,4.788921,0,0,0,0,1,40,443,0
10.10.0.6:2913,71,308174,10,500000,2048,6,3000,Random,OK,283065,1233300,1230669,733300,909,1571,909,2329,4449,2329,1236538,1236689,736538,4.3195095,0,0,0,0,1,40,501,0
10.10.0.18:2916,17,310446,10,500000,2048,6,3000,Random,OK,285580,1386921,1384920,886921,964,1571,964,1428,2171,1428,1389313,1388662,889313,4.925121,0,0,0,0,1,40,505,0
10.10.0.7:2912,77,308176,10,500000,2048,6,3000,Random,OK,279578,965551,959123,465551,538,1019,538,6822,12303,6822,972911,972445,472911,4.030456,0,0,0,0,1,39,469,0
10.10.0.9:2915,44,308492,10,500000,2048,6,3000,Random,OK,285577,1040016,1037854,540016,75,167,75,1905,2899,1905,1041996,1040920,541996,2.0909638,0,0,0,0,1,39,517,0
10.10.0.23:2915,25,309894,10,500000,2048,6,3000,Random,OK,289386,1139828,1140734,639828,269,395,269,72,146,72,1140169,1141275,640169,2.0746157,0,0,0,0,1,38,488,0
10.10.0.22:2915,83,307448,10,500000,2048,6,3000,Random,OK,280333,1281687,1276024,781687,117,258,117,8947,14259,8947,1290751,1290541,790751,1.9378331,0,0,0,0,1,38,487,0
10.10.0.8:2912,31,308572,10,500000,2048,6,3000,Random,OK,279326,919854,914814,419854,288,824,288,4824,10704,4824,924966,926342,424966,2.4020643,0,0,0,0,1,39,484,0
10.10.0.10:2913,19,309937,10,500000,2048,6,3000,Random,OK,286552,1401941,1400670,901941,72,187,72,744,1362,744,1402757,1402219,902757,3.2398906,0,0,0,0,1,39,442,0
10.10.0.6:2915,76,308587,10,500000,2048,6,3000,Random,OK,281053,999784,995827,499784,80,182,80,5846,10255,5846,1005710,1006264,505710,3.9304059,0,0,0,0,1,39,486,0
10.10.0.7:2915,89,309076,10,500000,2048,6,3000,Random,OK,286861,1061574,1060733,561574,739,1324,739,122,460,122,1062435,1062517,562435,4.562731,0,0,0,0,1,39,430,0
10.10.0.23:2913,30,309893,10,500000,2048,6,3000,Random,OK,283426,974533,971956,474533,622,1272,622,1622,3555,1622,976777,976783,476777,4.300069,0,0,0,0,1,39,510,0
