InstanceId,InstanceIndex,TestDuration,NMax,NumMessages,MessageSize,ExtraConnectionsCount,ReRoutingFrequency,DataDistribution,TestStatus,SimulationTime,MessagesSentDuringSimulation,MessagesReceivedDuringSimulation,MessagesForwardedDuringSimulation,MessagesSentBeforeSimulation,MessagesReceivedBeforeSimulation,MessagesForwardedBeforeSimulation,MessagesSentAfterSimulation,MessagesReceivedAfterSimulation,MessagesForwardedAfterSimulation,TotalMessagesSent,TotalMessagesReceived,TotalMessagesForwarded,AverageLatency,MinLatency,1PercentileLatency,25PercentileLatency,MedianLatency,75PercentileLatency,99PercentileLatency,MaxLatency,RemoteTimestampDiff
10.10.0.9:2913,13,300579,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,259010,746549,490102,246549,284,549,284,1605,2746,1605,748438,493397,248438,3.7925746,0,0,0,0,1,39,2234,0
10.10.0.11:2916,4,301942,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,260454,876988,2235388,376988,446,2622,446,3705,9029,3705,881139,2247039,381139,2.336375,0,0,0,0,0,38,2300,0
10.10.0.3:2914,2,300877,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,265656,870529,1694360,370529,951,3009,951,1786,3049,1786,873266,1700418,373266,1.1971145,0,0,0,0,0,28,2235,0
10.10.0.8:2915,54,299196,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,259314,847519,591568,347519,433,798,433,1857,2831,1857,849809,595197,349809,3.8015633,0,0,0,0,1,39,2241,0
10.10.0.9:2916,16,301379,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,259822,893635,638612,393635,832,1366,832,1538,2303,1538,896005,642281,396005,3.544813,0,0,0,0,1,39,2182,0
10.10.0.8:2913,53,299347,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,260874,870028,614569,370028,550,1029,550,2569,3141,2569,873147,618739,373147,4.941439,0,0,0,0,1,39,2621,0
10.10.0.6:2912,74,298231,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,262721,770612,514905,270612,40,94,40,615,1090,615,771267,516089,271267,1.816989,0,0,0,0,0,38,2169,0
10.10.0.6:2914,64,298381,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,259456,881936,626923,381936,264,542,264,1006,1956,1006,883206,629421,383206,1.1640888,0,0,0,0,0,31,301,0
10.10.0.3:2915,14,300697,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,257596,741493,483625,241493,69,121,69,2923,5679,2923,744485,489425,244485,4.7274923,0,0,0,0,1,39,2190,0
10.10.0.23:2912,107,299858,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,268695,809521,554784,309521,0,0,0,6,208,6,809527,554992,309527,2.390029,0,0,0,0,1,38,423,0
10.10.0.17:2912,23,299952,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,259091,813562,557507,313562,544,918,544,815,1800,815,814921,560225,314921,5.1355047,0,0,0,0,1,39,2134,0
10.10.0.4:2917,71,299127,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,260849,818512,564031,318512,11,55,11,573,1400,573,819096,565486,319096,2.7827568,0,0,0,0,1,39,2169,0
10.10.0.6:2916,89,299182,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,259598,789801,534241,289801,785,1291,785,586,1432,586,791172,536964,291172,1.210394,0,0,0,0,0,32,2092,0
10.10.0.22:2917,27,301097,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,259301,780479,524996,280479,524,1045,524,1280,2192,1280,782283,528233,282283,4.8356314,0,0,0,0,1,39,2215,0
10.10.0.14:2917,39,301022,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,257766,815117,557182,315117,462,884,462,2475,4251,2475,818054,562317,318054,2.6515079,0,0,0,0,1,39,2147,0
10.10.0.15:2917,56,300887,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,259294,840162,583668,340162,534,1013,534,875,1773,875,841571,586454,341571,2.4411123,0,0,0,0,1,39,2678,0
10.10.0.5:2916,29,300127,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,259499,755521,499436,255521,470,941,470,858,1717,858,756849,502094,256849,2.5549638,0,0,0,0,1,39,2277,0
10.10.0.14:2914,38,299378,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,257757,839953,583272,339953,626,1095,626,3270,4959,3270,843849,589326,343849,1.2270272,0,0,0,0,0,31,2198,0
10.10.0.5:2912,31,300129,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,261877,736863,481138,236863,242,604,242,202,636,202,737307,482378,237307,4.713602,0,0,0,0,1,39,638,0
10.10.0.22:2914,25,301689,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,258392,796862,540553,296862,683,1093,683,1630,2969,1630,799175,544615,299175,2.2866576,0,0,0,0,1,38,404,0
10.10.0.8:2914,52,299345,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,258761,858186,601697,358186,62,97,62,2189,3979,2189,860437,605773,360437,2.4351432,0,0,0,0,0,38,2164,0
10.10.0.3:2913,7,302367,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,257662,817937,561032,317937,347,658,347,3099,5109,3099,821383,566799,321383,1.4994063,0,0,0,0,0,35,2270,0
10.10.0.6:2917,84,298230,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,259914,853539,598384,353539,784,1291,784,472,1242,472,854795,600917,354795,1.4111766,0,0,0,0,0,34,2223,0
10.10.0.6:2913,90,298359,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,257284,770365,513537,270365,2444,2944,2444,2236,4206,2236,775045,520687,275045,6.006616,0,0,0,0,4,40,2069,0
10.10.0.18:2916,85,299334,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,260441,832992,577033,332992,780,1090,780,382,1068,382,834154,579191,334154,1.5793719,0,0,0,0,0,37,626,0
10.10.0.9:2915,12,302072,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,262767,775626,519745,275626,396,797,396,1011,1439,1011,777033,521981,277033,4.725624,0,0,0,0,1,39,2443,0
10.10.0.7:2912,102,299888,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,254755,813408,553409,313408,2147,2547,2147,4978,9541,4978,820533,565497,320533,1.419599,0,0,0,0,0,35,350,0
10.10.0.23:2915,87,298216,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,258513,821652,565721,321652,301,561,301,1842,3190,1842,823795,569472,323795,1.2266486,0,0,0,0,0,31,2211,0
10.10.0.22:2915,26,300016,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,259530,803531,548220,303531,48,105,48,3279,4593,3279,806858,552918,306858,6.857241,0,0,0,0,2,40,2564,0
10.10.0.8:2912,67,299197,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,259840,864066,608024,364066,404,818,404,526,1270,526,864996,610112,364996,3.0296633,0,0,0,0,1,39,302,0
10.10.0.6:2915,76,299818,13,500000,2048,3,3000,"[35,36,38,48,51]",OK,258555,760237,503696,260237,0,0,0,3041,5439,3041,763278,509135,263278,4.195306,0,0,0,0,1,39,2230,0
