InstanceId,InstanceIndex,TestDuration,NMax,NumMessages,MessageSize,ExtraConnectionsCount,ReRoutingFrequency,DataDistribution,TestStatus,SimulationTime,MessagesSentDuringSimulation,MessagesReceivedDuringSimulation,MessagesForwardedDuringSimulation,MessagesSentBeforeSimulation,MessagesReceivedBeforeSimulation,MessagesForwardedBeforeSimulation,MessagesSentAfterSimulation,MessagesReceivedAfterSimulation,MessagesForwardedAfterSimulation,TotalMessagesSent,TotalMessagesReceived,TotalMessagesForwarded,AverageLatency,MinLatency,1PercentileLatency,25PercentileLatency,MedianLatency,75PercentileLatency,99PercentileLatency,MaxLatency,RemoteTimestampDiff
10.10.0.9:2913,25,294685,13,500000,2048,3,5000,"[5,45,57]",OK,260317,759591,474558,259591,269,668,269,937,1491,937,760797,476717,260797,4.0979533,0,0,0,0,1,39,2137,0
10.10.0.11:2916,10,295754,13,500000,2048,3,5000,"[5,45,57]",OK,258004,766838,480383,266838,152,253,152,2850,4743,2850,769840,485379,269840,2.4508188,0,0,0,0,0,33,3334,0
10.10.0.3:2914,58,292509,13,500000,2048,3,5000,"[5,45,57]",OK,258161,749674,463178,249674,263,681,263,1568,3061,1568,751505,466920,251505,2.8178916,0,0,0,0,1,39,2101,0
10.10.0.9:2916,29,295237,13,500000,2048,3,5000,"[5,45,57]",OK,259030,717584,431263,217584,97,195,97,1212,2476,1212,718893,433934,218893,5.5984783,0,0,0,0,1,40,2144,0
10.10.0.8:2915,79,292899,13,500000,2048,3,5000,"[5,45,57]",OK,258798,698898,412719,198898,0,0,0,1415,3221,1415,700313,415940,200313,2.8631318,0,0,0,0,1,39,2070,0
10.10.0.8:2913,69,293100,13,500000,2048,3,5000,"[5,45,57]",OK,260041,809051,523975,309051,38,54,38,651,1638,651,809740,525667,309740,1.4579477,0,0,0,0,0,35,261,0
10.10.0.6:2912,36,293668,13,500000,2048,3,5000,"[5,45,57]",OK,258384,817961,532608,317961,10,35,10,2617,4598,2617,820588,537241,320588,0.92913234,0,0,0,0,0,28,2052,0
10.10.0.6:2914,45,294635,13,500000,2048,3,5000,"[5,45,57]",OK,259605,713717,428230,213717,43,104,43,781,1814,781,714541,430148,214541,4.770502,0,0,0,0,1,39,2151,0
10.10.0.3:2915,55,292830,13,500000,2048,3,5000,"[5,45,57]",OK,260680,759947,474096,259947,862,1434,862,846,1276,846,761655,476806,261655,1.7085985,0,0,0,0,0,37,2347,0
10.10.0.23:2912,91,291902,13,500000,2048,3,5000,"[5,45,57]",OK,260318,740801,455712,240801,1474,2026,1474,497,980,497,742772,458718,242772,2.6728556,0,0,0,0,1,39,2086,0
