InstanceId,InstanceIndex,TestDuration,NMax,NumMessages,MessageSize,ExtraConnectionsCount,ReRoutingFrequency,DataDistribution,TestStatus,SimulationTime,MessagesSentDuringSimulation,MessagesReceivedDuringSimulation,MessagesForwardedDuringSimulation,MessagesSentBeforeSimulation,MessagesReceivedBeforeSimulation,MessagesForwardedBeforeSimulation,MessagesSentAfterSimulation,MessagesReceivedAfterSimulation,MessagesForwardedAfterSimulation,TotalMessagesSent,TotalMessagesReceived,TotalMessagesForwarded,AverageLatency,MinLatency,1PercentileLatency,25PercentileLatency,MedianLatency,75PercentileLatency,99PercentileLatency,MaxLatency,RemoteTimestampDiff
10.10.0.4:2913,48,460841,8,300000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,385202,755638,591063,455638,126,220,126,0,0,0,755764,591283,455764,128.9826,0,0,1,7,25,1980,3907,0
10.10.0.33:2915,18,469268,8,300000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,242744,568579,390462,268579,314,548,314,8994,21811,8994,577887,412821,277887,35.29552,0,0,0,1,1,1629,5578,0
10.10.0.29:2912,54,459284,8,300000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,238201,683714,504987,383714,2012,2695,2012,42940,56295,42940,728666,563977,428666,11.838896,0,0,0,0,1,111,4170,0
10.10.0.32:2915,43,464507,8,300000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,253242,524871,349309,224871,329,561,329,11312,21686,11312,536512,371556,236512,10.730246,0,0,0,1,1,215,3869,0
10.10.0.11:2912,49,464533,8,300000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,375056,660441,495058,360441,2006,2571,2006,809,904,809,663256,498533,363256,73.46957,0,0,1,4,20,1582,4516,0
10.10.0.29:2913,50,462937,8,300000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,236862,628948,449964,328948,1763,2287,1763,41056,55119,41056,671767,507370,371767,7.156649,0,0,0,0,1,54,3603,0
10.10.0.11:2914,38,460790,8,300000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,298445,601078,430870,301078,1182,1858,1182,13644,18250,13644,615904,450978,315904,63.919785,0,0,0,1,8,1749,5705,0
10.10.0.4:2912,36,463893,8,300000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,235239,531864,351680,231864,1427,2078,1427,23332,37604,23332,556623,391362,256623,13.522361,0,0,0,1,1,126,3194,0
10.10.0.32:2913,41,464003,8,300000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,238821,564927,386126,264927,1168,1747,1168,21104,34514,21104,587199,422387,287199,38.40737,0,0,0,1,1,1662,4193,0
10.10.0.26:2912,34,465925,8,300000,65536,2,3000,"[3,9,12,19,21,27,31,39,46,51,55]",OK,236236,614689,433882,314689,0,0,0,28280,44335,28280,642969,478217,342969,3.2469862,0,0,0,0,1,32,3190,0
