InstanceId,InstanceIndex,TestDuration,NMax,NumMessages,MessageSize,ExtraConnectionsCount,ReRoutingFrequency,DataDistribution,TestStatus,SimulationTime,MessagesSentDuringSimulation,MessagesReceivedDuringSimulation,MessagesForwardedDuringSimulation,MessagesSentBeforeSimulation,MessagesReceivedBeforeSimulation,MessagesForwardedBeforeSimulation,MessagesSentAfterSimulation,MessagesReceivedAfterSimulation,MessagesForwardedAfterSimulation,TotalMessagesSent,TotalMessagesReceived,TotalMessagesForwarded,AverageLatency,MinLatency,1PercentileLatency,25PercentileLatency,MedianLatency,75PercentileLatency,99PercentileLatency,MaxLatency,RemoteTimestampDiff
10.10.0.11:2916,5,328399,13,500000,2048,3,1500,"[5,45,57]",OK,258609,804254,514899,304254,28,36,28,12334,17676,12334,816616,532611,316616,1.5231154,0,0,0,0,0,34,850,0
10.10.0.9:2913,101,324966,13,500000,2048,3,1500,"[5,45,57]",OK,276126,781109,495738,281109,29,62,29,386,1467,386,781524,497267,281524,4.3006835,0,0,0,0,1,39,434,0
10.10.0.3:2914,15,327422,13,500000,2048,3,1500,"[5,45,57]",OK,257745,703774,413302,203774,0,0,0,4961,10912,4961,708735,424214,208735,4.513274,0,0,0,0,1,39,814,0
10.10.0.9:2916,107,324966,13,500000,2048,3,1500,"[5,45,57]",OK,307461,708605,423739,208605,284,307,284,0,1,0,708889,424047,208889,4.745858,0,0,0,0,1,39,449,0
10.10.0.8:2915,60,325732,13,500000,2048,3,1500,"[5,45,57]",OK,260204,720676,432196,220676,545,1108,545,2290,6151,2290,723511,439455,223511,3.3882308,0,0,0,0,1,39,634,0
10.10.0.8:2913,88,325734,13,500000,2048,3,1500,"[5,45,57]",OK,260379,755359,465729,255359,318,638,318,3298,7379,3298,758975,473746,258975,1.0469724,0,0,0,0,0,29,569,0
10.10.0.6:2912,65,325791,13,500000,2048,3,1500,"[5,45,57]",OK,259015,814779,525361,314779,17,42,17,5145,10239,5145,819941,535642,319941,3.4544268,0,0,0,0,1,39,807,0
10.10.0.3:2915,12,327682,13,500000,2048,3,1500,"[5,45,57]",OK,258252,731262,442334,231262,702,1282,702,5355,9984,5355,737319,453600,237319,3.135895,0,0,0,0,0,39,852,0
10.10.0.6:2914,62,325905,13,500000,2048,3,1500,"[5,45,57]",OK,259755,697914,408872,197914,25,65,25,2075,6656,2075,700014,415593,200014,3.642227,0,0,0,0,1,39,529,0
10.10.0.23:2912,24,327387,13,500000,2048,3,1500,"[5,45,57]",OK,258737,747649,458107,247649,559,1116,559,5069,9469,5069,753277,468692,253277,3.8165724,0,0,0,0,1,39,823,0
10.10.0.17:2912,47,326655,13,500000,2048,3,1500,"[5,45,57]",OK,259006,695713,405240,195713,13,39,13,3095,8100,3095,698821,413379,198821,2.4136398,0,0,0,0,1,38,550,0
