InstanceId,InstanceIndex,TestDuration,NMax,NumMessages,MessageSize,ExtraConnectionsCount,ReRoutingFrequency,DataDistribution,TestStatus,SimulationTime,MessagesSentDuringSimulation,MessagesReceivedDuringSimulation,MessagesForwardedDuringSimulation,MessagesSentBeforeSimulation,MessagesReceivedBeforeSimulation,MessagesForwardedBeforeSimulation,MessagesSentAfterSimulation,MessagesReceivedAfterSimulation,MessagesForwardedAfterSimulation,TotalMessagesSent,TotalMessagesReceived,TotalMessagesForwarded,AverageLatency,MinLatency,1PercentileLatency,25PercentileLatency,MedianLatency,75PercentileLatency,99PercentileLatency,MaxLatency,RemoteTimestampDiff
10.10.0.9:2913,105,295238,13,500000,2048,3,3000,"[39,43,45]",OK,263082,791257,565488,291257,1110,1654,1110,479,1253,479,792846,568395,292846,3.3131537,0,0,0,0,1,39,301,0
10.10.0.11:2916,48,297652,13,500000,2048,3,3000,"[39,43,45]",OK,258304,921899,694913,421899,1433,2371,1433,1835,4007,1835,925167,701291,425167,4.0544496,0,0,0,0,1,39,364,0
10.10.0.3:2914,4,299538,13,500000,2048,3,3000,"[39,43,45]",OK,257738,919083,691602,419083,423,945,423,8929,11719,8929,928435,704266,428435,1.5156716,0,0,0,0,0,27,2388,0
10.10.0.8:2915,45,297776,13,500000,2048,3,3000,"[39,43,45]",OK,260124,772134,545163,272134,15,56,15,1423,3594,1423,773572,548813,273572,3.9829323,0,0,0,0,1,39,679,0
10.10.0.9:2916,78,295699,13,500000,2048,3,3000,"[39,43,45]",OK,259515,768504,542694,268504,112,227,112,1463,3757,1463,770079,546678,270079,2.341393,0,0,0,0,1,38,2087,0
10.10.0.8:2913,36,297930,13,500000,2048,3,3000,"[39,43,45]",OK,260385,906461,679730,406461,1423,2284,1423,2474,3853,2474,910358,685867,410358,3.7127533,0,0,0,0,1,39,2124,0
10.10.0.6:2912,86,295547,13,500000,2048,3,3000,"[39,43,45]",OK,259708,871959,645225,371959,707,1298,707,1315,3128,1315,873981,649651,373981,5.0416284,0,0,0,0,1,39,658,0
10.10.0.6:2914,74,295697,13,500000,2048,3,3000,"[39,43,45]",OK,258305,813496,586678,313496,545,1096,545,3529,5957,3529,817570,593731,317570,1.6935245,0,0,0,0,0,36,2289,0
10.10.0.3:2915,18,299372,13,500000,2048,3,3000,"[39,43,45]",OK,257867,936912,709913,436912,1372,2309,1372,6240,8591,6240,944524,720813,444524,2.3442557,0,0,0,0,0,35,2560,0
10.10.0.23:2912,38,297063,13,500000,2048,3,3000,"[39,43,45]",OK,259881,870191,643790,370191,933,1474,933,2964,4569,2964,874088,649833,374088,2.8697526,0,0,0,0,1,39,2065,0
10.10.0.17:2912,15,299459,13,500000,2048,3,3000,"[39,43,45]",OK,258220,763526,535960,263526,33,89,33,2850,6185,2850,766409,542234,266409,3.4719641,0,0,0,0,1,39,2045,0
10.10.0.4:2917,59,297232,13,500000,2048,3,3000,"[39,43,45]",OK,258694,797426,570007,297426,1074,1992,1074,1551,3450,1551,800051,575449,300051,1.5405674,0,0,0,0,0,33,2141,0
10.10.0.6:2916,85,295086,13,500000,2048,3,3000,"[39,43,45]",OK,259260,886331,659981,386331,59,153,59,2356,4720,2356,888746,664854,388746,1.510673,0,0,0,0,0,36,567,0
10.10.0.22:2917,79,296287,13,500000,2048,3,3000,"[39,43,45]",OK,258416,755480,528566,255480,70,178,70,2065,5026,2065,757615,533770,257615,1.2282593,0,0,0,0,0,29,2089,0
10.10.0.14:2917,106,295344,13,500000,2048,3,3000,"[39,43,45]",OK,272048,774750,550673,274750,2,13,2,41,214,41,774793,550900,274793,5.952948,0,0,0,0,4,40,2135,0
10.10.0.15:2917,28,298542,13,500000,2048,3,3000,"[39,43,45]",OK,257630,800539,572498,300539,83,200,83,4408,8135,4408,805030,580833,305030,5.5232534,0,0,0,0,1,39,2032,0
10.10.0.5:2916,96,295381,13,500000,2048,3,3000,"[39,43,45]",OK,263623,906060,680204,406060,2217,2748,2217,215,866,215,908492,683818,408492,1.0633224,0,0,0,0,0,29,2058,0
10.10.0.14:2914,102,294979,13,500000,2048,3,3000,"[39,43,45]",OK,261942,855168,629434,355168,2462,3042,2462,1447,2438,1447,859077,634914,359077,2.641805,0,0,0,0,1,39,327,0
10.10.0.5:2912,98,295546,13,500000,2048,3,3000,"[39,43,45]",OK,266243,894491,669194,394491,1572,2530,1572,0,340,0,896063,672064,396063,3.81218,0,0,0,0,1,39,1964,0
10.10.0.22:2914,69,295820,13,500000,2048,3,3000,"[39,43,45]",OK,260502,895498,669117,395498,660,1214,660,851,2420,851,897009,672751,397009,3.503864,0,0,0,0,1,39,315,0
10.10.0.8:2914,55,297964,13,500000,2048,3,3000,"[39,43,45]",OK,260424,838009,611484,338009,4481,5347,4481,1494,2864,1494,843984,619695,343984,2.2593582,0,0,0,0,1,38,2094,0
10.10.0.3:2913,23,299554,13,500000,2048,3,3000,"[39,43,45]",OK,258095,844815,616413,344815,49,89,49,3986,7577,3986,848850,624079,348850,4.018065,0,0,0,0,1,39,2030,0
10.10.0.6:2917,89,295913,13,500000,2048,3,3000,"[39,43,45]",OK,259604,815982,588929,315982,0,0,0,1610,4111,1610,817592,593040,317592,5.5501046,0,0,0,0,1,40,558,0
10.10.0.18:2916,93,295814,13,500000,2048,3,3000,"[39,43,45]",OK,258228,776827,549864,276827,0,0,0,3706,7268,3706,780533,557132,280533,2.410793,0,0,0,0,1,38,2065,0
10.10.0.6:2913,80,295698,13,500000,2048,3,3000,"[39,43,45]",OK,259133,911131,684634,411131,1055,1956,1055,811,2553,811,912997,689143,412997,2.3849158,0,0,0,0,0,39,2061,0
10.10.0.9:2915,92,295700,13,500000,2048,3,3000,"[39,43,45]",OK,264544,772394,546803,272394,0,0,0,243,970,243,772637,547773,272637,1.1412172,0,0,0,0,0,30,707,0
10.10.0.7:2912,72,296147,13,500000,2048,3,3000,"[39,43,45]",OK,263394,813908,588153,313908,1349,2225,1349,166,801,166,815423,591179,315423,1.0021956,0,0,0,0,0,29,2098,0
10.10.0.23:2915,58,297741,13,500000,2048,3,3000,"[39,43,45]",OK,259376,818041,590782,318041,1220,2162,1220,1306,2977,1306,820567,595921,320567,1.0762568,0,0,0,0,0,29,1964,0
10.10.0.22:2915,66,296412,13,500000,2048,3,3000,"[39,43,45]",OK,259260,907858,680905,407858,1615,2546,1615,1229,2974,1229,910702,686425,410702,1.1676294,0,0,0,0,0,31,288,0
10.10.0.8:2912,33,298141,13,500000,2048,3,3000,"[39,43,45]",OK,262843,902068,677333,402068,583,706,583,616,1683,616,903267,679722,403267,1.1077778,0,0,0,0,0,29,584,0
10.10.0.10:2913,64,297662,13,500000,2048,3,3000,"[39,43,45]",OK,258234,911568,683828,411568,0,0,0,4341,7929,4341,915909,691757,415909,1.276931,0,0,0,0,0,33,371,0
10.10.0.6:2915,100,295912,13,500000,2048,3,3000,"[39,43,45]",OK,265426,859625,633465,359625,1183,2099,1183,180,567,180,860988,636131,360988,2.8764343,0,0,0,0,1,39,1998,0
10.10.0.7:2915,81,296147,13,500000,2048,3,3000,"[39,43,45]",OK,258048,903208,675286,403208,713,1301,713,2317,4792,2317,906238,681379,406238,2.8557162,0,0,0,0,1,39,2018,0
10.10.0.23:2913,53,297740,13,500000,2048,3,3000,"[39,43,45]",OK,259126,900339,673769,400339,823,1406,823,4229,6232,4229,905391,681407,405391,4.9795804,0,0,0,0,1,40,2682,0
10.10.0.20:2917,47,296840,13,500000,2048,3,3000,"[39,43,45]",OK,257835,751662,524493,251662,644,1181,644,1661,4430,1661,753967,530104,253967,2.2308037,0,0,0,0,0,38,338,0
10.10.0.4:2915,62,297232,13,500000,2048,3,3000,"[39,43,45]",OK,258716,754314,528097,254314,417,917,417,1099,3204,1099,755830,532218,255830,2.3910542,0,0,0,0,1,38,2039,0
