InstanceId,InstanceIndex,TestDuration,NMax,NumMessages,MessageSize,ExtraConnectionsCount,ReRoutingFrequency,DataDistribution,TestStatus,SimulationTime,MessagesSentDuringSimulation,MessagesReceivedDuringSimulation,MessagesForwardedDuringSimulation,MessagesSentBeforeSimulation,MessagesReceivedBeforeSimulation,MessagesForwardedBeforeSimulation,MessagesSentAfterSimulation,MessagesReceivedAfterSimulation,MessagesForwardedAfterSimulation,TotalMessagesSent,TotalMessagesReceived,TotalMessagesForwarded,AverageLatency,MinLatency,1PercentileLatency,25PercentileLatency,MedianLatency,75PercentileLatency,99PercentileLatency,MaxLatency,RemoteTimestampDiff
10.10.0.4:2913,2,565114,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,413863,831773,2394151,531773,1770,9833,1770,33253,95617,33253,866796,2499601,566796,446.71942,0,0,1,10,726,4788,11369,0
10.10.0.33:2915,57,547641,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,234068,553053,338308,253053,1435,2016,1435,108488,158040,108488,662976,498364,362976,10.047529,0,0,0,0,1,99,7492,0
10.10.0.29:2912,3,565144,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,324668,799055,1225202,499055,359,1103,359,78225,206527,78225,877639,1432832,577639,67.315674,0,0,2,7,15,1687,2986,0
10.10.0.32:2915,49,557396,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,253460,653217,444420,353217,0,0,0,106528,149647,106528,759745,594067,459745,17.657734,0,0,0,0,1,152,8245,0
10.10.0.11:2912,58,552890,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,287778,842026,645857,542026,2646,3142,2646,79947,110401,79947,924619,759400,624619,18.91158,0,0,0,0,1,174,8372,0
10.10.0.29:2913,1,565145,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,359382,780365,1739371,480365,1142,6943,1142,67733,196815,67733,849240,1943129,549240,426.8114,0,0,2,10,152,2815,11812,0
10.10.0.11:2914,36,553514,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,450441,788976,622686,488976,281,378,281,6940,7925,6940,796197,630989,496197,436.99768,0,0,1,30,67,6304,13123,0
10.10.0.4:2912,7,566739,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,338629,442939,260728,142939,864,1324,864,17254,33938,17254,461057,295990,161057,33.16885,0,0,1,2,4,1357,4053,0
10.10.0.26:2912,44,552894,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,446248,631989,465432,331989,874,1423,874,1483,2642,1483,634346,469497,334346,444.66864,0,0,2,35,72,7320,8516,0
10.10.0.32:2913,48,558020,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,362855,614486,437306,314486,1798,2380,1798,48684,60504,48684,664968,500190,364968,22.817532,0,0,0,0,1,162,8671,0
10.10.0.3:2914,19,557019,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,455652,748236,581805,448236,2439,2930,2439,3342,3973,3342,754017,588708,454017,352.17645,0,0,0,14,55,6527,9651,0
10.10.0.18:2913,17,556647,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,473251,654914,489016,354914,1932,2458,1932,26,118,26,656872,491592,356872,160.03271,0,0,0,1,39,4835,7633,0
10.10.0.5:2913,16,560399,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,358853,547704,369797,247704,523,648,523,15984,28896,15984,564211,399341,264211,20.84231,0,0,0,0,1,283,4357,0
10.10.0.4:2914,5,565115,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,434057,647817,1541357,347817,0,0,0,5482,27791,5482,653299,1569148,353299,650.3628,0,0,1,14,1408,3272,8808,0
10.10.0.26:2913,33,555016,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,241007,504242,291983,204242,330,452,330,138501,185985,138501,643073,478420,343073,22.984087,0,0,0,0,1,146,9645,0
10.10.0.5:2914,8,560398,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,288219,422281,226866,122281,715,1243,715,27552,57776,27552,450548,285885,150548,32.752003,0,0,0,1,2,1384,4244,0
10.10.0.15:2914,32,550097,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,478178,737651,572475,437651,1233,1725,1233,0,0,0,738884,574200,438884,772.2314,0,0,1,31,84,8408,10448,0
10.10.0.26:2914,43,553893,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,272588,488332,287773,188332,903,1469,903,39891,75424,39891,529126,364666,229126,19.159771,0,0,0,1,4,181,9770,0
10.10.0.3:2912,47,555868,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,227377,434439,216650,134439,842,1379,842,117815,169848,117815,553096,387877,253096,40.31391,0,0,0,0,1,886,9319,0
10.10.0.13:2914,26,559264,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,324238,402167,216639,102167,61,186,61,25423,45883,25423,427651,262708,127651,45.369793,0,0,0,1,1,1096,9550,0
10.10.0.9:2915,22,556898,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,398964,598513,426305,298513,1237,1834,1237,17122,23526,17122,616872,451665,316872,89.08154,0,0,0,1,44,1437,8457,0
10.10.0.12:2915,40,556769,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,270920,558925,357485,258925,1556,2061,1556,97430,133558,97430,657911,493104,357911,39.58091,0,0,0,0,1,271,9672,0
10.10.0.5:2915,11,560398,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,279448,418291,219605,118291,0,0,0,21251,55548,21251,439542,275153,139542,14.879732,0,0,0,1,1,96,4460,0
10.10.0.15:2913,54,554372,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,234421,535609,320275,235609,0,0,0,184304,234782,184304,719913,555057,419913,20.321562,0,0,0,0,1,120,9771,0
10.10.0.29:2914,6,565146,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,228137,378637,1782989,78637,0,0,0,91214,1215811,91214,469851,2998800,169851,961.9,0,0,1,79,1421,8590,11360,0
10.10.0.11:2913,31,551892,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,338583,501480,319394,201480,502,977,502,27498,44399,27498,529480,364770,229480,18.61482,0,0,0,0,1,107,9590,0
10.10.0.10:2915,21,561272,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,320627,629317,443023,329317,2155,2690,2155,90116,111036,90116,721588,556749,421588,36.787308,0,0,0,0,1,238,9673,0
10.10.0.33:2914,59,548764,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,230205,603104,387222,303104,1056,1386,1056,172001,223049,172001,776161,611657,476161,5.0671816,0,0,0,0,1,75,8290,0
10.10.0.10:2912,15,561771,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,285486,395394,199239,95394,486,1041,486,25229,56350,25229,421109,256630,121109,45.304214,0,0,0,1,1,919,9616,0
10.10.0.9:2913,46,556901,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,309761,474187,284840,174187,786,1375,786,35093,58976,35093,510066,345191,210066,16.649942,0,0,0,1,3,164,8467,0
10.10.0.13:2912,18,558767,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,476971,706464,540744,406464,1372,1843,1372,7,16,7,707843,542603,407843,472.4968,0,0,1,21,65,7200,10124,0
10.10.0.3:2913,41,556622,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,275512,455181,255270,155181,1146,1755,1146,57999,92255,57999,514326,349280,214326,18.771912,0,0,0,0,1,133,10032,0
10.10.0.29:2915,0,565144,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,234527,847579,860584,547579,3285,5437,3285,179504,360651,179504,1030368,1226672,730368,31.384106,0,0,3,6,12,442,7581,0
10.10.0.26:2915,52,552894,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,231104,492683,276491,192683,0,0,0,119814,171082,119814,612497,447573,312497,9.059226,0,0,0,0,1,92,7973,0
10.10.0.28:2913,24,561771,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,377274,440891,265984,140891,145,258,145,15708,25617,15708,456744,291859,156744,39.69932,0,0,0,1,1,582,9557,0
10.10.0.9:2914,29,556900,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,255830,372376,165411,72376,108,428,108,35833,78072,35833,408317,243911,108317,38.620842,0,0,0,0,1,118,9872,0
10.10.0.18:2915,35,557645,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,458468,628633,463348,328633,506,625,506,2273,2834,2273,631412,466807,331412,278.431,0,0,0,12,62,6553,10396,0
10.10.0.18:2912,50,557646,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,362084,694098,517055,394098,0,0,0,60211,72736,60211,754309,589791,454309,59.480278,0,0,0,1,15,1496,9729,0
10.10.0.10:2913,9,561769,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,291772,415210,221136,115210,722,1276,722,28631,57268,28631,444563,279680,144563,41.31861,0,0,0,1,3,1634,7580,0
10.10.0.5:2912,14,562124,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,290370,391254,197301,91254,609,1181,609,16257,45693,16257,408120,244175,108120,21.393816,0,0,0,1,1,223,8313,0
10.10.0.15:2912,38,555999,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,287073,479959,283952,179959,77,187,77,81885,113157,81885,561921,397296,261921,44.626358,0,0,0,0,1,186,9502,0
10.10.0.28:2914,10,561772,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,352522,439457,260385,139457,327,833,327,13224,27048,13224,453008,288266,153008,25.905369,0,0,0,1,2,1198,2899,0
10.10.0.10:2914,25,559648,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,276726,390995,191249,90995,57,191,57,52753,87503,52753,443805,278943,143805,21.814547,0,0,0,1,1,146,9199,0
10.10.0.12:2912,30,554647,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,287367,412689,216607,112689,334,800,334,26949,57417,26949,439972,274824,139972,14.904513,0,0,0,0,1,107,8188,0
10.10.0.32:2912,27,556397,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,279846,392809,194222,92809,688,1279,688,41321,74191,41321,434818,269692,134818,67.27907,0,0,0,0,1,2351,9345,0
10.10.0.28:2915,12,560649,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,281112,406339,207653,106339,0,0,0,28876,62537,28876,435215,270190,135215,23.149666,0,0,0,1,1,1073,3714,0
10.10.0.18:2914,39,557646,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,436842,619476,451703,319476,1556,2123,1556,6640,8579,6640,627672,462405,327672,212.38223,0,0,0,5,44,4762,8403,0
10.10.0.33:2912,55,546643,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,301092,718152,526781,418152,2827,3296,2827,40984,66990,40984,761963,597067,461963,11.920629,0,0,0,1,4,106,8450,0
10.10.0.15:2915,42,555371,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,304782,552748,361778,252748,1374,1968,1374,61084,86139,61084,615206,449885,315206,24.765205,0,0,0,1,6,383,8044,0
10.10.0.3:2915,51,556495,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,420619,837421,668930,537421,0,0,0,8315,12200,8315,845736,681130,545736,350.77588,0,0,1,17,43,6014,8320,0
10.10.0.9:2912,37,558521,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,230035,413792,197448,113792,96,205,96,87451,139290,87451,501339,336943,201339,9.658651,0,0,0,0,1,97,8412,0
10.10.0.4:2915,4,566014,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,411874,694979,2432633,394979,266,2298,266,4771,79960,4771,700016,2514891,400016,331.12622,0,0,1,10,247,2741,5411,0
10.10.0.33:2913,56,546643,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,271652,665271,464628,365271,2845,3361,2845,82677,118545,82677,750793,586534,450793,8.442131,0,0,0,0,1,135,3947,0
10.10.0.12:2913,34,555648,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,328830,622819,437940,322819,385,514,385,78251,97496,78251,701455,535950,401455,61.803562,0,0,0,1,12,978,9627,0
10.10.0.12:2914,45,554646,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,247374,381208,171847,81208,236,777,236,55201,99788,55201,436645,272412,136645,81.0106,0,0,0,0,1,2034,9808,0
10.10.0.28:2912,13,561373,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,269838,380341,177969,80341,0,0,0,30527,68069,30527,410868,246038,110868,38.77569,0,0,0,1,1,1414,7391,0
10.10.0.13:2915,23,557142,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,455624,728185,561658,428185,1291,1854,1291,3004,3616,3004,732480,567128,432480,1167.689,0,0,1,36,93,8606,14660,0
10.10.0.32:2914,20,558519,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,429863,644973,476905,344973,1619,2055,1619,9909,12516,9909,656501,491476,356501,25.648926,0,0,0,1,6,311,9046,0
10.10.0.13:2913,28,559265,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,276935,388091,188436,88091,357,680,357,28825,63022,28825,417273,252138,117273,31.376656,0,0,0,1,1,1345,6530,0
10.10.0.11:2915,53,553515,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,235495,518970,304745,218970,856,1178,856,159959,208961,159959,679785,514884,379785,26.093819,0,0,0,0,1,96,9895,0
