InstanceId,InstanceIndex,TestDuration,NMax,NumMessages,MessageSize,ExtraConnectionsCount,ReRoutingFrequency,DataDistribution,TestStatus,SimulationTime,MessagesSentDuringSimulation,MessagesReceivedDuringSimulation,MessagesForwardedDuringSimulation,MessagesSentBeforeSimulation,MessagesReceivedBeforeSimulation,MessagesForwardedBeforeSimulation,MessagesSentAfterSimulation,MessagesReceivedAfterSimulation,MessagesForwardedAfterSimulation,TotalMessagesSent,TotalMessagesReceived,TotalMessagesForwarded,AverageLatency,MinLatency,1PercentileLatency,25PercentileLatency,MedianLatency,75PercentileLatency,99PercentileLatency,MaxLatency,RemoteTimestampDiff
10.10.0.4:2913,43,576246,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,233771,457269,241577,157269,0,0,0,72139,122985,72139,529408,364562,229408,16.1062,0,0,0,0,1,107,9273,0
10.10.0.29:2912,27,573648,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,225731,371355,153072,71355,77,114,77,63968,117726,63968,435400,270912,135400,84.73712,0,0,0,0,1,2049,12580,0
10.10.0.33:2915,5,576631,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,341625,609651,1376576,309651,945,6121,945,43417,188467,43417,654013,1571164,354013,100.988106,0,0,0,1,14,2399,3919,0
10.10.0.32:2915,29,572357,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,306203,386281,194559,86281,26,57,26,20759,47449,20759,407066,242065,107066,60.020607,0,0,0,0,1,180,12406,0
10.10.0.11:2912,22,578029,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,426671,609461,439614,309461,1109,1691,1109,6307,10159,6307,616877,451464,316877,61.16297,0,0,0,1,13,2050,6881,0
10.10.0.29:2913,44,575244,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,461379,633545,466731,333545,0,0,0,894,2136,894,634439,468867,334439,798.2744,0,0,1,47,116,9604,11652,0
10.10.0.4:2912,11,576278,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,311671,427495,237632,127495,26,69,26,10662,35285,10662,438183,272986,138183,6.5404344,0,0,0,1,1,87,3846,0
10.10.0.11:2914,15,575881,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,323406,407252,220772,107252,0,0,0,14015,35035,14015,421267,255807,121267,37.954712,0,0,0,1,1,766,11318,0
10.10.0.26:2912,17,576064,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,489838,654199,488986,354199,1376,1934,1376,63,202,63,655638,491122,355638,575.4403,0,0,0,2,62,8825,12301,0
10.10.0.32:2913,46,572356,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,262248,448007,241694,148007,1025,1557,1025,60189,100300,60189,509221,343551,209221,12.876062,0,0,0,0,1,88,10496,0
10.10.0.3:2914,2,580241,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,279151,703505,1828107,403505,1847,9514,1847,164789,666960,164789,870141,2504581,570141,48.806824,0,0,0,1,3,443,10339,0
10.10.0.4:2914,28,574351,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,314635,392966,203694,92966,15,44,15,24911,48865,24911,417892,252603,117892,41.445225,0,0,0,1,1,1411,12235,0
10.10.0.18:2913,35,573360,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,454019,623987,456775,323987,1676,2205,1676,6393,7935,6393,632056,466915,332056,35.936115,0,0,0,1,10,705,7072,0
10.10.0.5:2913,52,571630,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,233756,458511,243360,158511,175,248,175,153895,204348,153895,612581,447956,312581,22.26251,0,0,0,0,1,148,10374,0
10.10.0.26:2913,18,578217,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,324837,657429,471741,357429,0,0,0,49907,70805,49907,707336,542546,407336,14.665822,0,0,0,0,1,162,10334,0
10.10.0.5:2914,54,573779,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,234282,559488,343918,259488,253,332,253,159592,210035,159592,719333,554285,419333,17.130903,0,0,0,0,1,112,10543,0
10.10.0.26:2914,13,574316,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,263711,381480,176225,81480,83,164,83,28055,68517,28055,409618,244906,109618,29.63283,0,0,0,0,1,122,10319,0
10.10.0.15:2914,36,574125,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,475796,787883,622123,487883,2915,3432,2915,4613,5148,4613,795411,630703,495411,1492.4937,0,0,1,40,103,10277,18388,0
10.10.0.3:2912,14,576592,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,329417,397930,213653,97930,91,165,91,9950,29179,9950,407971,242997,107971,24.701712,0,0,0,1,1,198,10685,0
10.10.0.13:2914,0,578361,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,235519,785059,797573,485059,2307,4203,2307,241379,423174,241379,1028745,1224950,728745,66.65499,0,0,4,7,13,1199,12278,0
10.10.0.9:2915,24,574621,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,365284,437585,260766,137585,79,109,79,18979,30796,18979,456643,291671,156643,39.13053,0,0,0,0,1,163,12231,0
10.10.0.15:2913,26,574123,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,288747,394167,197163,94167,62,89,62,33153,65829,33153,427382,263081,127382,58.449852,0,0,0,1,1,1451,12155,0
10.10.0.12:2915,23,574098,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,487085,729867,564983,429867,1458,2030,1458,495,675,495,731820,567688,431820,2272.8997,0,0,1,56,4754,11306,20823,0
10.10.0.5:2915,58,572156,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,379635,890136,715572,590136,609,698,609,34471,44388,34471,925216,760658,625216,123.06927,0,0,0,1,30,3454,11647,0
10.10.0.29:2914,32,568116,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,505226,738869,573535,438869,404,473,404,0,0,0,739273,574008,439273,474.25992,0,0,0,1,51,7657,12165,0
10.10.0.11:2913,16,574381,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,332381,556189,372954,256189,1144,1698,1144,6203,24402,6203,563536,399054,263536,5.6813865,0,0,0,0,1,110,3799,0
10.10.0.10:2915,59,573774,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,231022,579193,362615,279193,2065,2646,2065,194873,245936,194873,776131,611197,476131,17.072937,0,0,0,0,1,111,9845,0
10.10.0.33:2914,12,578902,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,325176,422854,237340,122854,69,146,69,13165,33747,13165,436088,271233,136088,20.65187,0,0,0,1,1,870,7220,0
10.10.0.10:2912,57,570127,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,225626,529131,310279,229131,2042,2560,2042,132832,185705,132832,664005,498544,364005,14.152719,0,0,0,0,1,82,10300,0
10.10.0.13:2912,3,578360,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,233665,645708,880723,345708,194,405,194,231715,552461,231715,877617,1433589,577617,46.200626,0,0,3,7,14,1266,9786,0
10.10.0.9:2913,21,574624,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,407955,693150,522148,393150,0,0,0,27982,34078,27982,721132,556226,421132,183.12238,0,0,0,1,33,5404,11937,0
10.10.0.3:2913,8,576344,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,328414,441392,256845,141392,394,950,394,8034,27186,8034,449820,284981,149820,14.518228,0,0,0,1,1,171,3851,0
10.10.0.29:2915,47,571346,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,231964,454817,238449,154817,1158,1716,1158,99296,150090,99296,555271,390255,255271,64.71654,0,0,0,0,1,1335,12019,0
10.10.0.26:2915,10,576586,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,332424,443951,260090,143951,13,44,13,9401,28036,9401,453365,288170,153365,30.456335,0,0,0,1,1,1071,9787,0
10.10.0.28:2913,37,574650,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,232934,414676,198825,114676,693,1208,693,84911,135029,84911,500280,335062,200280,17.740173,0,0,0,0,1,85,11290,0
10.10.0.9:2914,38,576773,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,347770,510516,330608,210516,715,1316,715,49823,64576,49823,561054,396500,261054,66.70993,0,0,0,0,1,306,12438,0
10.10.0.18:2915,25,571612,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,315374,399694,211894,99694,53,81,53,44425,68001,44425,444172,279976,144172,41.559193,0,0,0,1,2,195,12374,0
10.10.0.18:2912,40,573360,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,228072,527787,309613,227787,1339,1915,1339,129848,181934,129848,658974,493462,358974,13.496322,0,0,0,0,1,86,10296,0
10.10.0.10:2913,49,572149,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,356452,727013,548727,427013,158,196,158,32216,45862,32216,759387,594785,459387,59.064228,0,0,0,1,14,1727,9827,0
10.10.0.5:2912,41,571632,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,331177,482863,299238,182863,0,0,0,31624,50943,31624,514487,350181,214487,7.1089406,0,0,0,0,1,91,5752,0
10.10.0.15:2912,33,575623,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,344069,600052,418724,300052,309,417,309,42782,58629,42782,643143,477770,343143,12.696103,0,0,0,0,1,118,7231,0
10.10.0.10:2914,34,573775,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,363804,640471,463392,340471,1846,2397,1846,58742,70528,58742,701059,536317,401059,76.540245,0,0,0,0,2,2766,12545,0
10.10.0.28:2914,42,572625,12,300000,65536,0,3000,"[2,9,19,23,34,40,55]",OK,392560,594336,421637,294336,0,0,0,21733,29777,21733,616069,451414,316069,132.94043,0,0,0,1,29,4516,11458,0
